member_id,member_name,representation,bill_code,bill_title,bill_status
333,Ramon Bong  Revilla Jr.,Senator Senate of the Philippines,SRN-198,RESOLUTION EXPRESSING THE PROFOUND SYMPATHY AND SINCERE CONDOLENCES OF THE SENATE OF THE PHILIPPINES ON THE DEATH OF QUEEN ELIZABETH II OF THE UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,
333,Ramon Bong  Revilla Jr.,Senator Senate of the Philippines,SBN-1037,"AN ACT EXEMPTING INCENTIVES, REWARDS, BONUSES AND OTHER FORMS OF EMOLUMENTS RECEIVED BY NATIONAL ATHLETES AND COACHES FROM TAXES, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 10699, OTHERWISE KNOWN AS THE ?NATIONAL ATHLETES AND COACHES BENEFITS AND INCENTIVES ACT?",
333,Ramon Bong  Revilla Jr.,Senator Senate of the Philippines,SBN-1091,"AN ACT ESTABLISHING A RENTAL SUBSIDY PROGRAM FOR INFORMAL SETTLER FAMILIES, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",
333,Ramon Bong  Revilla Jr.,Senator Senate of the Philippines,SBN-1092,AN ACT AUTHORIZING THE DEPARTMENT OF HEALTH (DOH) TO SET AND APPROVE THE BED CAPACITY AND THE SERVICE CAPABILITY OF ALL DOH HOSPITALS,
333,Ramon Bong  Revilla Jr.,Senator Senate of the Philippines,SBN-1093,AN ACT PROVIDING FOR THE CONSTRUCTION OF A MULTIPURPOSE GYM IN ALL MUNICIPALITIES AND CITIES TO SERVE AS EVACUATION CENTER DURING TIMES OF CALAMITY OR DISASTER AND APPROPRIATING FUNDS THEREFOR,
333,Ramon Bong  Revilla Jr.,Senator Senate of the Philippines,SBN-1094,"AN ACT STRENGTHENING THE CONSERVATION AND PROTECTION OF PHILIPPINE CULTURAL HERITAGE THROUGH CULTURAL MAPPING AND ENHANCED CULTURAL HERITAGE EDUCATION PROGRAM, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 10066, OTHERWISE KNOWN AS THE ?NATIONAL CULTURAL HERITAGE ACT OF 2009",
333,Ramon Bong  Revilla Jr.,Senator Senate of the Philippines,SBN-1095,"AN ACT PROVIDING THE RIGHTS TO BE ACCORDED TO VICTIMS OF CRIMES, DEFINING THE DUTIES OF RESPONSIBLE OFFICERS AND PROVIDING PENALTIES THEREFOR",
333,Ramon Bong  Revilla Jr.,Senator Senate of the Philippines,SBN-1096,"AN ACT AMENDING CERTAIN SECTIONS OF REPUBLIC ACT NO. 9173, OTHERWISE KNOWN AS THE ?PHILIPPINE NURSING ACT OF 2002?, PROVIDING FOR AN ADVANCED NURSING EDUCATION PROGRAM, AND FOR OTHER PURPOSES",
333,Ramon Bong  Revilla Jr.,Senator Senate of the Philippines,SBN-1097,"AN ACT ESTABLISHING GREATER RESPONSIBILITY AND ACCOUNTABILITY FROM PRIVATE EMPLOYMENT AGENCIES, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 10361, OTHERWISE KNOWN AS THE ?BATAS KASAMBAHAY?",
333,Ramon Bong  Revilla Jr.,Senator Senate of the Philippines,SBN-1098,"AN ACT PROVIDING FOR THE MANDATORY INCLUSION OF ANTI-OBESITY EDUCATION PROGRAM AND EXERCISE INCLUDING PLAY AND TRADITIONAL GAMES, IN THE PRE-SCHOOL, ELEMENTARY AND HIGH SCHOOL CURRICULA, BOTH IN PUBLIC AND PRIVATE SCHOOLS AND EDUCATIONAL INSTITUTIONS AND FOR OTHER PURPOSES",
