member_id,member_name,representation,bill_code,bill_title,bill_status
327,Win  Gatchalian,Senator Senate of the Philippines,SRN-198,RESOLUTION EXPRESSING THE PROFOUND SYMPATHY AND SINCERE CONDOLENCES OF THE SENATE OF THE PHILIPPINES ON THE DEATH OF QUEEN ELIZABETH II OF THE UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,
327,Win  Gatchalian,Senator Senate of the Philippines,RBH-1,"RESOLUTION OF BOTH HOUSES OF CONGRESS TO CONVENE THE 19TH CONGRESS AS A CONSTITUTIONAL ASSEMBLY AND TO PROPOSE AMENDMENTS TO CERTAIN RESTRICTIVE ECONOMIC PROVISIONS IN THE 1987 CONSTITUTION OF THE REPUBLIC OF THE PHILIPPINES, SPECIFICALLY ON ARTICLES XII, XIV AND XVI THEREOF",PENDING IN THE COMMITTEE DATE : 8/16/2022
327,Win  Gatchalian,Senator Senate of the Philippines,RBH-2,"A RESOLUTION OF BOTH HOUSES OF CONGRESS PROPOSING AMENDMENTS ESTABLISHING A SINGLE TICKET SYSTEM IN ELECTING THE PRESIDENT AND VICE PRESIDENT OF THE PHILIPPINES, SPECIFICALLY ON SECTION 4, ARTICLE VII OF THE 1987 CONSTITUTION",PENDING IN THE COMMITTEE DATE : 8/16/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1049,"AN ACT AMENDING REPUBLIC ACT NO. 9266, OTHERWISE KNOWN AS THE ?ARCHITECTURE ACT OF 2004?, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/5/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1050,"AN ACT CREATING THE ?COUNCIL FOR THE BUILT ENVIRONMENT,? APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/5/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1051,"AN ACT ESTABLISHING AN INFORMATION TECHNOLOGY OFFICE IN EVERY PROVINCE, CITY AND MUNICIPALITY, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1052,"AN ACT BANNING THE CATCHING, SALE, PURCHASE, POSSESSION, TRANSPORTATION, IMPORTATION, AND EXPORTATION OF ALL SHARKS AND RAYS OR ANY PART THEREOF IN THE COUNTRY, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1053,"AN ACT STRENGTHENING AND MODERNIZING THE WAREHOUSE RECEIPTS SYSTEM, REPEALING ACT NO. 2137 OR THE ?WAREHOUSE RECEIPTS LAW OF 1912?, AND OTHER RELATED PURPOSES",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1054,"AN ACT PROVIDING FOR THE IMPROVEMENT OF MATERNAL AND CHILDBIRTH SERVICES BY ESTABLISHING BIRTHING CENTERS, TRAINING TRADITIONAL BIRTH ATTENDANTS, AND INSTITUTIONALIZING A LAY-AWAY PROGRAM, AND APPROPRIATING FUNDS THEREFOR",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1055,"AN ACT CREATING THE PHILIPPINE RISE DEVELOPMENT AUTHORITY, DEFINING ITS POWERS AND FUNCTIONS, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1056,"AN ACT ENHANCING ACCESSIBILITY IN THE VOTING OF SENIOR CITIZENS, PERSONS WITH DISABILITIES, PREGNANT WOMEN, AND INDIGENOUS PEOPLES, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 10366, OTHERWISE KNOWN AS ?AN ACT AUTHORIZING THE COMMISSION ON ELECTIONS TO ESTABLISH PRECINCTS ASSIGNED TO ACCESSIBLE POLLING PLACES EXCLUSIVELY FOR PERSONS WITH DISABILITIES AND SENIOR CITIZENS?, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1057,"AN ACT MANDATING THE USE OF ON-BODY CAMERAS BY LAW ENFORCEMENT OFFICERS DURING ANY ANTI-ILLEGAL DRUG AND CRIMINALITY OPERATIONS, AND PROVIDING FUNDS THEREFOR",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1058,"AN ACT ORGANIZING THE ?NASYONAL NA PEDERASYON NG SANGGUNIANG KABATAAN? AND PROVIDING FOR MEMBERSHIP OF ITS ELECTED PRESIDENT IN THE UNION OF LOCAL AUTHORITIES OF THE PHILIPPINES, AMENDING FOR THIS PURPOSE SECTIONS 21 AND 22 OF REPUBLIC ACT NO. 10742, OTHERWISE KNOWN AS THE SANGGUNIANG KABATAAN REFORM ACT OF 2015",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1059,"AN ACT ESTABLISHING THE NATIONAL TRAFFIC ENFORCEMENT AND MANAGEMENT CENTER, DEFINING ITS POWERS, FUNCTIONS AND DUTIES, AND APPROPRIATING FUNDS THEREFOR",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1060,"AN ACT INSTITUTIONALIZING THE NATIONAL ECONOMIC AND DEVELOPMENT AUTHORITY AS THE INDEPENDENT ECONOMIC AND PLANNING AGENCY OF THE PHILIPPINE GOVERNMENT, DEFINING ITS FUNCTIONS AND AMENDING EXECUTIVE ORDER NO. 230 SERIES OF 1987, AS AMENDED, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1061,"AN ACT PROVIDING AN ADDITIONAL GROUND FOR CANCELLING THE CERTIFICATE OF CANDIDACY OF A NUISANCE CANDIDATE AND MAKING THE ACTS OF A NUISANCE CANDIDATE AN ELECTION OFFENSE, AMENDING SECTIONS 69, 261 (CC) AND 264 OF BATAS PAMBANSA BLG. 881, OTHERWISE KNOWN AS THE ?OMNIBUS ELECTION CODE OF THE PHILIPPINES,? AS AMENDED, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1062,"AN ACT MODIFYING THE GROUNDS FOR SUBSTITUTION OF CANDIDATES, AMENDING FOR THIS PURPOSE SECTION 77 OF BATAS PAMBANSA BILANG 881, S. 1985, OTHERWISE KNOWN AS THE OMNIBUS ELECTION CODE",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1063,"AN ACT EXPANDING THE POWERS AND FUNCTIONS OF THE MOVIE AND TELEVISION REVIEW AND CLASSIFICATION BOARD FOR THE REGULATION OF VIDEO GAMES AND OUTDOOR MEDIA, AMENDING FOR THE PURPOSE PRESIDENTIAL DECREE NO. 1986, OTHERWISE KNOWN AS ?CREATING THE MOVIE AND TELEVISION REVIEW AND CLASSIFICATION BOARD?",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1141,"AN ACT REGULATING THE IMPOSITION OF FEES FOR THE USE OF PARKING SPACES AND FACILITIES IN SHOPPING MALLS, HOSPITALS, SCHOOLS AND SIMILAR ESTABLISHMENTS, INCLUDING VACANT LOTS USED EXCLUSIVELY FOR PARKING AND PRESCRIBING PENALTIES FOR VIOLATION THEREOF",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1142,"AN ACT REQUIRING FOR THE EMPLOYMENT OF QUALIFIED LIFEGUARDS IN ALL PUBLIC SWIMMING POOLS AND BATHING FACILITIES, AND PROVIDING PENALTIES FOR VIOLATION THEREOF",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1143,"AN ACT CREATING THE SPECIAL MASS TRANSIT SYSTEM SUPPORT FUND AMENDING FOR THIS PURPOSE SECTION 7 OF REPUBLIC ACT NO. 8794, AS AMENDED",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1144,"AN ACT BANNING THE SALE, DISTRIBUTION, AND USE OF FIRECRACKERS AND OTHER PYROTECHNIC DEVICES, PROVIDING PENALTIES FOR VIOLATIONS THEREOF",PENDING IN THE COMMITTEE DATE : 9/6/2022
327,Win  Gatchalian,Senator Senate of the Philippines,SBN-1145,"AN ACT INSTITUTIONALIZING BAMBOO INDUSTRY DEVELOPMENT IN THE PHILIPPINES, CREATING THE BAMBOO INDUSTRY DEVELOPMENT CENTER (BIDC), APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/6/2022
