member_id,member_name,representation,bill_code,bill_title,bill_status
335,Raffy T. Tulfo,Senator Senate of the Philippines,SRN-198,RESOLUTION EXPRESSING THE PROFOUND SYMPATHY AND SINCERE CONDOLENCES OF THE SENATE OF THE PHILIPPINES ON THE DEATH OF QUEEN ELIZABETH II OF THE UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1610,AN ACT PROMOTING ACCESS TO QUALITY LEGAL EDUCATION BY PROVIDING FOR FREE TUITION AND OTHER SCHOOL FEES IN STATE UNIVERSITIES AND COLLEGES AND APPROPRIATING FUNDS THEREFOR,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1650,AN ACT PROVIDING FOR A SYSTEM OF REDISTRIBUTING AND RECYCLING FOOD WASTE TO PROMOTE FOOD SECURITY,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1651,AN ACT RATIONALIZING THE CELEBRATION OF NATIONAL HOLIDAYS AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 9492,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1652,"AN ACT ESTABLISHING EVACUATION CENTERS IN EVERY CITY AND MUNICIPALITY, AND APPROPRIATING FUNDS THEREFOR",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1653,"AN ACT STRENGTHENING THE LEGAL EDUCATION BOARD, THEREBY AMENDING REPUBLIC ACT NO. 7662, OTHERWISE KNOWN AS THE LEGAL EDUCATION REFORM ACT OF 1993, AND APPROPRIATING FUNDS THEREFOR",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1682,"AN ACT TO IMPROVE AND TO PROMOTE QUALITY DELIVERY OF HEALTH SERVICES IN BARANGAYS, ENACTING THE BARANGAY HEALTH WORKERS AND SERVICES REFORM ACT OF 2023",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1683,AN ACT DECLARING AN ELECTIVE OFFICIAL IPSO FACTO RESIGNED FROM HIS ELECTIVE OFFICE UPON THE FILING OF HIS CERTIFICATE OF CANDIDACY,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1684,AN ACT MANDATING THE USE OF A HEALTH RATING SYSTEM ON THE LABELS OF PACKAGED FOOD PRODUCTS,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1685,"AN ACT REVITALIZING THE SALT INDUSTRY OF THE PHILIPPINES, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 8172, OTHERWISE KNOWN AS AN ACT FOR SALT IODIZATION NATIONWIDE (ASIN), PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1686,AN ACT MANDATING THE FULL ACCOUNTING OF ALL DISASTER-RE LIEF AID OR DONATIONS RECEIVED BY THE PHILIPPINE GOVERNMENT FOR NATURAL AND HUMAN-INDUCED CALAMITIES,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1687,"AN ACT INSTITUTING STRATEGIES TO ADDRESS AND MITIGATE THE DAMAGE CAUSED BY WEATHER ABERRATIONS AND NATURAL DISASTERS
WHERE EXCESSIVE RAINWATER CAUSE MASSIVE FLOODING THAT DESTROY PROPERTY, LIVES AND INFRASTRUCTURE BUT UTILIZING THE
SAME TO REMEDY PROBLEMS DUE TO LACK OF IT TO LESSEN THE IMPACT OF DROUGHTS, TYPHOONS AND EARTHQUAKES, STRENGTHENING THE
ABILITY OF GOVERNMENT TO REDUCE AND CONTROL DISASTER ATTRIBUTABLE TO
RAINWATER AND FOR OTHER PURPOSES",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1689,AN ACT ESTABLISHING JOB PLACEMENT OFFICES IN PUBLIC HIGH SCHOOLS TO PROVIDE CAREER SERVICES TO THE YOUTH,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1692,AN ACT PROVIDING FOR THE MAGNA CARTA FOR THE PUBLIC DISASTER RISK REDUCTION AND MANAGEMENT WORKERS,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1693,"AN ACT PROVIDING ENHANCED PROTECTION, SECURITY AND BENEFITS FOR MEDIA WORKERS",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1694,"AN ACT TO SUPPORT RESEARCH AND DEVELOPMENT OF NEW INDUSTRIAL PROCESSES AND TECHNOLOGIES THAT OPTIMIZE ENERGY EFFICIENCY AND ENVIRONMENTAL PERFORMANCE, UTILIZE DIVERSE SOURCES OF ENERGY, AND INCREASE ECONOMIC COMPETITIVENESS",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1695,"AN ACT GRANTING FREE FUNERAL SERVICES TO POOR FAMILIES NATIONWIDE, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1696,"AN ACT PROVIDING FOR A MAGNA CARTA FOR BARANGAY OFFICIALS PERSONNEL AND VOLUNTEER WORKERS, AND FOR OTHER PURPOSES",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1697,"AN ACT DECLARING THE THREE (3) NAUTICAL MILES SURROUNDING THE KALAYAAN ISLAND GROUP AND SCARBOROUGH SHOAL IN THE WEST PHILIPPINE SEA AS MARINE PROTECTED AREA UNDER REPUBLIC ACT NO. 7586 OR THE NATIONAL INTEGRATED PROTECTED AREAS SYSTEM ACT OF 1992, AS AMENDED BY REPUBLIC ACT NO. 11038, OR THE EXPANDED NATIONAL INTEGRATED PROTECTED AREAS SYSTEM ACT OF 2018",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1698,"AN ACT PROVIDING FOR BICYCLE RIGHTS, CREATION OF LOCAL BIKEWAYS OFFICE (LBO), ESTABLISHING INFRASTRUCTURE IN RELATION THERETO AND FOR OTHER PURPOSES",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1699,"AN ACT ESTABLISHING A COLLEGE OF MEDICINE IN THE BENGUET STATE UNIVERSITY IN THE MUNICIPALITY OF LA TRINIDAD, PROVINCE OF BENGUET, TO BE KNOWN AS THE BENGUET STATE UNIVERSITY COLLEGE OF MEDICINE, AND APPROPRIATING FUNDS THEREFOR",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1700,"AN ACT PROVIDING ACCESSIBILITY OF PERSONS WITH DISABILITIES TO THE BUILT ENVIRONMENT, TRANSPORTATION, INFORMATION AND COMMUNICATION TECHNOLOGY AND OTHER FACILITIES AND SERVICES OPEN OR PROVIDED TO THE PUBLIC AMENDING FOR THE PURPOSE BATAS PAMBANSA BILANG 344 OTHERWISE KNOWN AS THE ACCESSIBILITY LAW",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1701,AN ACT REQUIRING CRITICAL INFORMATION INFRASTRUCTURE INSTITUTIONS TO ADOPT AND IMPLEMENT ADEQUATE MEASURES TO PROTECT THEIR INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) SYSTEMS AND INFRASTRUCTURE,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1702,"AN ACT MANDATING THE ESTABLISHMENT OF FISHERFOLK RESETTLEMENT AREAS BY THE DEPARTMENT OF AGRICULTURE, DEPARTMENT OF HUMAN SETTLEMENTS AND URBAN DEVELOPMENT, AND THE LOCAL GOVERNMENT UNITS, AMENDING FOR THE PURPOSE SEC. 108 OF REPUBLIC ACT NO. 8550, OTHERWISE KNOWN AS THE PHILIPPINE FISHERIES CODE OF 1998,  AS AMENDED BY REPUBLIC ACT NO. 1065",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1760,AN ACT MANDATING THE ESTABLISHMENT OF PUBLIC CREMATORIUMS IN CITIES AND MUNICIPALITIES AND EXTENDING FREE CREMATION SERVICES TO INDIGENT FAMILIES AMENDING FOR SUCH PURPOSE THE LOCAL GOVERNMENT CODE AND THE CODE OF SANITATION,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1761,"AN ACT DEFINING AND PROVIDING FOR MORE SEVERE PENALTIES FOR LARGE SCALE EXPLORATION AND EXPLOITATION OF CORALS AND CORAL REEFS, TAKING ENDANGERED SPECIES, AND OTHER SIMILAR ACTS OF DESTRUCTION OF MARINE RESOURCES, FURTHER AMENDING FOR THIS PURPOSE CERTAIN PROVISIONS OF REPUBLIC ACT NO. 8550, OTHERWISE KNOWN AS THE PHILIPPINE FISHERIES CODE OF 1998, AS AMENDED BY REPUBLIC ACT NO. 10654",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1762,"AN ACT PROHIBITING THE USE OF PLASTIC POSTERS DURING THE CAMPAIGN SEASON, AMENDING FOR THE PURPOSE OF SECTION 3 OF REPUBLIC ACT NO. 9006, AS AMENDED, OTHERWISE KNOWN AS FAIR ELECTION ACT",
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1763,AN ACT PROMOTING CORPORATIVE FARMING AND PROVIDING INCENTIVES FOR ITS EFFECTIVE IMPLEMENTATION,
335,Raffy T. Tulfo,Senator Senate of the Philippines,SBN-1764,"AN ACT PROVIDING FOR THE LIFETIME VALIDITY OF PERSON WITH DISABILITY IDENTIFICATION CARDS, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 7277, OTHERWISE KNOWN AS THE MAGNA CARTA FOR DISABLED PERSONS, AS AMENDED BY REPUBLIC ACT NO. 9442 AND REPUBLIC ACT NO. 10524",
