member_id,member_name,representation,bill_code,bill_title,bill_status
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1298,AN ACT RECOGNIZING THE CIVIL EFFECTS OF CHURCH DECREED ANNULMENT,
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1357,AN ACT GRANTING PHILIPPINE CITIZENSHIP TO JUVENAL SANSO,
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1380,AN ACT ENCOURAGING AND PROMOTING THE USE AND DEVELOPMENT OF SATELLITE-BASED TECHNOLOGIES FOR INTERNET CONNECTIVITY,
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1381,AN ACT REQUIRING ALL PUBLIC TELECOMMUNICATIONS ENTITIES AND INTERNET SERVICE PROVIDERS TO INCREASE SERVICE COVERAGE AND DELIVER A MINIMUM STANDARD FOR INTERNET CONNECTION SPEED,
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1382,AN ACT REQUIRING CRITICAL INFORMATION INFRASTRUCTURE INSTITUTIONS TO ADOPT AND IMPLEMENT ADEQUATE MEASURES TO PROTECT THEIR INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) SYSTEMS AND INFRASTRUCTURE,
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1383,AN ACT PROMOTING OPEN ACCESS IN INTERNET SERVICES AND FOR OTHER PURPOSES,
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1500,AN ACT GRANTING PHILIPPINE CITIZENSHIP TO KYLE DOUGLAS JENNERMANN,
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1603,"AN ACT AMENDING REPUBLIC ACT NO. 11709 OTHERWISE KNOWN AS AN ACT STRENGTHENING PROFESSIONALISM AND PROMOTING THE CONTINUITY OF POLICIES AND MODERNIZATION INITIATIVES IN THE ARMED FORCES OF THE PHILIPPINES, BY PRESCRIBING FIXED TERMS FOR KEY OFFICERS THEREOF, INCREASING THE MANDATORY RETIREMENT AGE OF GENERALS/FLAG OFFICERS, PROVIDING FOR A MORE EFFECTIVE ATTRITION SYSTEM, AND PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1746,AN ACT ESTABLISHING A NATIONAL ENERGY POLICY AND REGULATORY FRAMEWORK FOR FACILITIES UTILIZING WASTE-TO-ENERGY TECHNOLOGIES,
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1747,"AN ACT TO ENHANCE THE CAPABILITY AND STREAMLINE THE ORGANIZATIONAL ROLE OF THE DEPARTMENT OF NATIONAL DEFENSE AND ITS BUREAUS, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-1810,"AN ACT PROVIDING FOR THE ISSUANCE OF A LIST OF LOW-LYING AREAS OF THE PHILIPPINE TERRITORY VULNERABLE TO RISING SEA LEVELS AS A RESULT OF CLIMATE CHANGE, AND AREAS AT HIGH RISK FOR NATURAL DISASTERS, MANDATING THE DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES, DEPARTMENT OF SCIENCE AND TECHNOLOGY, CLIMATE CHANGE COMMISSION AND OTHER CONCERNED GOVERNMENT AGENCIES FOR ITS REGULAR UPDATING AND APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",
313,Juan Miguel F. Zubiri,Senator Senate of the Philippines,SBN-310,AN ACT TO PROMOTE RURAL HEALTH BY PROVIDING AN ACCELERATED PROGRAM FOR THE CONSTRUCTION OF A POTABLE WATER SUPPLY SYSTEM IN EVERY BARANGAY IN THE COUNTRY WITHIN THREE YEARS,
