member_id,member_name,representation,bill_code,bill_title,bill_status
328,Christopher Lawrence T. Go,Senator Senate of the Philippines,SRN-198,RESOLUTION EXPRESSING THE PROFOUND SYMPATHY AND SINCERE CONDOLENCES OF THE SENATE OF THE PHILIPPINES ON THE DEATH OF QUEEN ELIZABETH II OF THE UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,
328,Christopher Lawrence T. Go,Senator Senate of the Philippines,SBN-1180,"AN ACT INSTITUTING THE MEDICAL RESERVE CORPS, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/7/2022
328,Christopher Lawrence T. Go,Senator Senate of the Philippines,SBN-1181,"AN ACT REGULATING THE PLANNING, DESIGN, CONSTRUCTION, OCCUPANCY AND MAINTENANCE OF BUILDINGS, PROMOTING BUILDING RESILIENCE VERSUS FIRE, FLOOD, STORM, EARTHQUAKE AND MULTIPLE HAZARDS, ENACTING A NEW PHILIPPINE BUILDING ACT, THEREBY REPEALING PRESIDENTIAL DECREE NO. 1096, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/7/2022
328,Christopher Lawrence T. Go,Senator Senate of the Philippines,SBN-1182,AN ACT PROVIDING FOR GOVERNMENT FINANCIAL INSTITUTIONS UNIFIED INITIATIVES TO DISTRESSED ENTERPRISES FOR ECONOMIC RECOVERY (GUIDE),PENDING IN THE COMMITTEE DATE : 9/7/2022
328,Christopher Lawrence T. Go,Senator Senate of the Philippines,SBN-1183,"AN ACT PROVIDING ENHANCED PROTECTION, SECURITY AND BENEFITS FOR MEDIA AND ENTERTAINMENT WORKERS",PENDING IN THE COMMITTEE DATE : 9/7/2022
328,Christopher Lawrence T. Go,Senator Senate of the Philippines,SBN-1184,"AN ACT PROVIDING MEASURES TO PROTECT INDIVIDUALS ENGAGED IN FOOD, GROCERY AND PHARMACY DELIVERY SERVICES",PENDING IN THE COMMITTEE DATE : 9/7/2022
328,Christopher Lawrence T. Go,Senator Senate of the Philippines,SBN-1185,"AN ACT MODERNIZING THE BUREAU OF IMMIGRATION, DEFINING ITS POWERS AND FUNCTIONS, EXPANDING, RATIONALIZING AND FURTHER PROFESSIONALIZING ITS ORGANIZATION, UPGRADING THE COMPENSATION AND BENEFITS OF ITS OFFICIALS AND EMPLOYEES, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/7/2022
328,Christopher Lawrence T. Go,Senator Senate of the Philippines,SBN-1186,"AN ACT CREATING ADDITIONAL DIVISIONS IN THE COURT OF APPEALS, INCREASING THE NUMBER OF COURT OF APPEALS JUSTICES FROM SIXTY-NINE (69) TO SEVENTY-EIGHT (78), AMENDING FOR THE PURPOSE BATAS PAMBANSA BILANG 129, AS AMENDED OTHERWISE KNOWN AS THE JUDICIARY REORGANIZATION ACT OF 1980, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/7/2022
328,Christopher Lawrence T. Go,Senator Senate of the Philippines,SBN-1187,"AN ACT CREATING ONE ADDITIONAL DIVISION IN THE NATIONAL LABOR RELATIONS COMMISSION, INCREASING THE NUMBER OF COMMISSIONERS FROM TWENTY-THREE (23) TO TWENTY-SIX (26), AMENDING FOR THE PURPOSE PRESIDENTIAL DECREE NO. 442, AS AMENDED, OTHERWISE KNOWN AS THE LABOR CODE OF THE PHILIPPINES, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/7/2022
328,Christopher Lawrence T. Go,Senator Senate of the Philippines,SBN-1188,"AN ACT AMENDING SECTION 5 OF REPUBLIC ACT NO. 7610, OTHERWISE KNOWN AS THE SPECIAL PROTECTION OF CHILDREN AGAINST ABUSE, EXPLOITATION, AND DISCRIMINATION ACT",PENDING IN THE COMMITTEE DATE : 9/7/2022
