member_id,member_name,representation,bill_code,bill_title,bill_status
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-198,RESOLUTION EXPRESSING THE PROFOUND SYMPATHY AND SINCERE CONDOLENCES OF THE SENATE OF THE PHILIPPINES ON THE DEATH OF QUEEN ELIZABETH II OF THE UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-109,"AN ACT ESTABLISHING A PANDEMIC AND OTHER PUBLIC HEALTH EMERGENCY PREPAREDNESS PLAN, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 8/1/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-110,AN ACT ESTABLISHING A SAFETY INTERNET EDUCATION PROGRAM IN THE CURRICULUM OF ALL ELEMENTARY AND SECONDARY SCHOOLS,PENDING IN THE COMMITTEE DATE : 8/1/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-111,"AN ACT EXCLUDING 13TH MONTH PAY FROM THE COMPUTATION OF TAXABLE INCOME, AMENDING FOR THIS PURPOSE SECTION 32 (B)(7)(E) OF THE NATIONAL INTERNAL REVENUE CODE OF 1997, AS AMENDED",PENDING IN THE COMMITTEE DATE : 8/1/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-112,"AN ACT ADDRESSING FOOD SECURITY CONCERNS THROUGH INTEGRATING INSTRUCTIONAL GARDENS IN PRIMARY AND SECONDARY SCHOOL CURRICULA AND PROMOTING THE USE OF URBAN AGRICULTURE, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 8/1/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-113,"AN ACT ESTABLISHING THE NATIONAL COASTAL GREENBELT ACTION PLAN, PROVIDNG FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 8/1/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-114,"AN ACT CREATING THE ENVIRONMENTAL PROTECTION AND ENFORCEMENT BUREAU (EPEB) UNDER THE DEPARTMENT OF ENVIRONMENT AND NATURAL RESOURCES (DENR), PROVIDING FOR ITS POWERS AND FUNCTIONS AND APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 8/1/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-117,"AN ACT STRENGTHENING THE CONSERVATION AND PROTECTION OF OUR NATIONAL CULTURAL HERITAGE, THROUGH AN ENHANCED CULTURAL POLICY, HERITAGE EDUCATION, AND CULTURAL MAPPING PROGRAM, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 10066 OR THE NATIONAL CULTURE HERITAGE ACT OF 2009",PENDING IN THE COMMITTEE DATE : 8/1/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-340,"AN ACT AMENDING SECTIONS 443, 454, AND 463 OF REPUBLIC ACT NO. 7160 OTHERWISE KNOWN AS THE 'LOCAL GOVERNMENT CODE OF 1991'",PENDING IN THE COMMITTEE DATE : 8/8/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-341,"AN ACT ALLOWING WOMEN TO REVERT TO THEIR MAIDEN SURNAME, ESTABLISHING A PROCEDURE FOR REVERSION AND APPROPRIATING FUNDS THEREFOR",PENDING IN THE COMMITTEE DATE : 8/8/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-342,AN ACT INSTITUTIONALIZING RAINWATER HARVESTING SYSTEM IN METRO MANILA AND MAJOR CITIES IN THE PHILIPPINES AND FOR OTHER PURPOSES,PENDING IN THE COMMITTEE DATE : 8/8/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-343,AN ACT INSTITUTING THE MAGNA CARTA FOR CHILD DEVELOPMENT WORKERS AND PROVIDING FUNDS THEREFOR,PENDING IN THE COMMITTEE DATE : 8/8/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-344,AN ACT PROVIDING BENEFITS AND INCENTIVES TO OVERSEAS FILIPINO WORKERS INVESTING IN BUSINESS IN THE PHILIPPINES,PENDING IN THE COMMITTEE DATE : 8/8/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-345,"AN ACT GRANTING TAX INCENTIVES TO EMPLOYERS THAT HIRE ALTERNATIVE LEARNING SYSTEM LEARNERS AND GRADUATES, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 8/8/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-346,"AN ACT GRANTING TAX INCENTIVES TO EMPLOYERS THAT HIRE FRESH GRADUATES  FROM PROVINCIAL COLLEGES, UNIVERSITIES AND TRAINING CENTERS, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 8/8/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-347,AN ACT PROVIDING FOR INCENTIVES TO MEMBERS OF THE LEGAL PROFESSION ENGAGED IN THE DEFENSE OF THE RIGHTS OF INDIGENT INDIGENOUS PEOPLES,PENDING IN THE COMMITTEE DATE : 8/8/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SBN-348,"AN ACT REQUIRING ALL GOVERNMENT AND PRIVATE HOSPITALS, MEDICAL CENTERS, CLINICS, INFIRMARIES AND PUERICULTURE CENTERS TO GIVE FREE MEDICAL AND DENTAL ASSISTANCE TO
INDIGENT CHILDREN",PENDING IN THE COMMITTEE DATE : 8/8/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-108,RESOLUTION HONORING AND COMMENDING THE AWARDEES OF THE METROBANK FOUNDATION OUTSTANDING FILIPINOS OF 2022,"CONSOLIDATED WITH ADOPTED RESOLUTION DATE : 9/13/2022
Consolidated with SRN-106 which was adopted as RESOLUTION NO. 17."
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-138,RESOLUTION EXPRESSING THE SINCEREST CONDOLENCES OF THE SENATE AND HONORING THE MEMORY OF PHILIPPINE ATHLETICS LEGEND LYDIA DE VEGA-MERCADO,CONSOLIDATED WITH ADOPTED RESOLUTION DATE : 8/16/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-182,"RESOLUTION DIRECTING THE PROPER SENATE COMMITTEE TO INVESTIGATE, IN AID OF LEGISLATION, ON THE UPSURGE OF TEXT SCAMS, SMISHING, TEXT SPAMS, AND OTHER MALICIOUS SOLICITATIONS AND UNWANTED TEXT  MESSAGES, AND INQUIRE ON THE CONCRETE SOLUTIONS BEING UNDERTAKEN BY RESPONSIBLE GOVERNMENT AGENCIES TO PUT AN END TO THE UNRESTRICTED INTENSIFICATION OF THE MENTIONED ACTIVITIES","CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT DATE : 9/13/2022
Committee Report No.:5 Date:9/13/2022"
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-211,"RESOLUTION DIRECTING THE PROPER SENATE COMMITTEES TO CONDUCT AN INQUIRY, IN AID OF LEGISLATION, ON THE STATUS OF THE COUNTRY'S SALT SUPPLY AND IMPORTATION WITH THE OBJECTIVE OF INTRODUCING NEW POLICIES AND REVIEWING EXISTING MEASURES AND PROGRAMS TO CREATE SALT
SELF-SUFFICIENCY",PENDING IN THE COMMITTEE DATE : 9/21/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-251,RESOLUTION CONGRATULATING AND COMMENDING THE BAYANIHAN PHILIPPINE DANCE COMPANY FOR WINNING THE GRAND PRIZE AT THE CHEONAN WORLD DANCE FESTIVAL 2022,PENDING IN THE COMMITTEE DATE : 11/7/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-257,"RESOLUTION DIRECTING THE PROPER SENATE COMMITTEES, TO CONDUCT AN INQUIRY, IN AID OF LEGISLATION, ON FAR EASTERN UNIVERSITY PUBLIC POLICY CENTER'S FINDINGS THAT ELEMENTARY TEXTBOOKS CONTAIN FACTUAL INACCURACIES",PENDING IN THE COMMITTEE DATE : 11/7/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-259,"RESOLUTION DIRECTING THE PROPER SENATE COMMITTEES TO CONDUCT AN INQUIRY, IN AID OF LEGISLATION, ON THE REPORTED WARNING ISSUED BY THE WORLD HEALTH ORGANIZATION (WHO) OVER INDIA-MADE COUGH SYRUPS AFTER DEATHS IN THE GAMBIA WITH THE OBJECTIVE OF REVIEWING THE EXISTING MEASURES ON THE PROCUREMENT OF MEDICINES IN THE COUNTRY",PENDING IN THE COMMITTEE DATE : 11/7/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-381,"RESOLUTION COMMENDING AND CONGRATULATING THE OUTSTANDING YOUNG MEN
(TOYM) AWARDEES FOR 2022",PENDING IN THE COMMITTEE DATE : 12/14/2022
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-386,"RESOLUTION DIRECTING THE COMMITTEE ON TOURISM TO INQUIRE, IN AID OF LEGISLATION, INTO THE CURRENT CAPACITY OF OUR AIRPORTS TO RECEIVE INFLUX OF TRAVELERS AND TOURISTS AS OUR COUNTRY REOPENS ITS BORDERS FOR TOURISM",PENDING IN THE COMMITTEE DATE : 1/31/2023
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-402,"RESOLUTION DIRECTING THE PROPER SENATE COMMITTEES TO CONDUCT AN INQUIRY, IN AID OF LEGISLATION, ON THE REPORTED AIRPORT SERVICE FAILURE THAT CRIPPLED INTERNATIONAL AND DOMESTIC FLIGHT OPERATIONS WITH THE OBJECTIVE OF REVIEWING ALL THE NAVIGATIONAL AND
COMMUNICATIONS EQUIPMENT INSTALLED IN ALL AIRPORTS AND SEAPORTS",PENDING IN THE COMMITTEE DATE : 2/6/2023
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-478,"RESOLUTION DIRECTING THE PROPER SENATE COMMITTEES TO CONDUCT AN
INQUIRY, IN AID OF LEGISLATION, TO ADDRESS THE FAST TRANSMISSION OF HAND, FOOT AND MOUTH DISEASE AMONG FILIPINO CHILDREN IN THE COUNTRY",PENDING IN THE COMMITTEE DATE : 2/14/2023
321,Maria Lourdes Nancy S. Binay,Senator Senate of the Philippines,SRN-479,"RESOLUTION COMMENDING GLENN SUERTE BANAGUAS FOR BECOMING THE FIRST FILIPINO SCIENCE DIPLOMAT NAMED AS FELLOW AT THE ROYAL SOCIETY FOR THE ENCOURAGEMENT OF ARTS, MANUFACTURES AND COMMERCE (RSA) IN THE UNITED KINGDOM",PENDING IN THE COMMITTEE DATE : 2/14/2023
