member_id,member_name,representation,bill_code,bill_title,bill_status
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SRN-198,RESOLUTION EXPRESSING THE PROFOUND SYMPATHY AND SINCERE CONDOLENCES OF THE SENATE OF THE PHILIPPINES ON THE DEATH OF QUEEN ELIZABETH II OF THE UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SBN-1076,"AN ACT ESTABLISHING A RENTAL SUBSIDY PROGRAM FOR INFORMAL SETTLER FAMILIES, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/6/2022
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SBN-1078,"AN ACT GRANTING ADDITIONAL LEAVES FOR VICTIMS OF DOMESTIC VIOLENCE, PROVIDING PARAMETERS THEREFOR, AND AMENDING FOR SUCH PURPOSE REPUBLIC ACT NO. 9262, OTHERWISE KNOWN AS THE ANTI-VIOLENCE AGAINST WOMEN AND CHILDREN ACT",PENDING IN THE COMMITTEE DATE : 9/6/2022
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SBN-1111,"AN ACT RENAMING THE URDANETA CITY BYPASS ROAD, TRAVERSING BARANGAYS NANCAYASAN, SANTO DOMINGO, STA. LUCIA, CAMANTILES,  AND ANONAS IN THE CITY OF URDANETA, PROVINCE OF PANGASINAN, AS AMBASSADOR EDUARDO ?DANDING? M. COJUANGCO, JR. AVENUE",PENDING IN THE COMMITTEE DATE : 9/6/2022
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SBN-1179,"AN ACT CONDONING UNPAID INTEREST, PENALTIES, SURCHARGES ON LOANS AND AMORTIZATION OF LANDS AWARDED TO COMPREHENSIVE AGRARIAN REFORM BENEFICIARIES, REPEALING FOR THE PURPOSE, SECTION 26 OF REPUBLIC ACT NO. 6657 OTHERWISE KNOWN AS THE COMPREHENSIVE AGRARIAN REFORM LAW OF 1988, AND FOR OTHER PURPOSES","CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT DATE : 2/8/2023
Committee Report No.:24 Date:2/7/2023
SUBSTITUTED BY SBN-1850 UNDER COMMITTEE REPORT NO. 24."
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SBN-1201,"AN ACT ESTABLISHING A NURSING HOME FOR QUALIFIED HOMELESS AND ABANDONED SENIOR CITIZENS IN EVERY CITY OR MUNICIPALITY IN THE PHILIPPINES, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER
PURPOSES",PENDING IN THE COMMITTEE DATE : 9/7/2022
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SBN-1202,"AN ACT ESTABLISHING AN ON-SITE, IN-CITY OR NEAR-CITY RESETTLEMENT PROGRAM FOR INFORMAL SETTLER FAMILIES IN ACCORDANCE WITH A PEOPLE'S PLAN AND MANDATING RELOCATING LOCAL GOVERNMENT UNITS TO PROVIDE OTHER BASIC SERVICES AND LIVELIHOOD COMPONENTS IN FAVOR OF THE RECIPIENT LOCAL GOVERNMENT UNIT, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 7279, AS AMENDED, OTHERWISE KNOWN AS THE 'URBAN DEVELOPMENT AND HOUSING ACT OF 1992'",PENDING IN THE COMMITTEE DATE : 9/7/2022
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SBN-1230,AN ACT ESTABLISHING AN AGRICULTURAL PENSION FUND TO PROVIDE PENSION BENEFITS TO FARMERS AND FISHERFOLK,PENDING IN THE COMMITTEE DATE : 9/7/2022
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SBN-1231,AN ACT TO PROMOTE AND PROTECT THE HEALTH OF SCHOOL CHILDREN IN PUBLIC ELEMENTARY AND SECONDARY SCHOOLS AND LEARNING CENTERS,PENDING IN THE COMMITTEE DATE : 9/7/2022
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SBN-1232,"AN ACT ESTABLISHING A NATIONAL POLICY OF FREE HOUSING THROUGH USUFRUCT, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/7/2022
329,"Manuel ""Lito"" M. Lapid",Senator Senate of the Philippines,SBN-1287,"AN ACT TO DESIGNATE SEPTEMBER AS PHILIPPINE FILM INDUSTRY MONTH AND MANDATE THE FILM DEVELOPMENT COUNCIL OF THE PHILIPPINES TO CONDUCT EVENTS ON VARIOUS FILM-RELATED DISCIPLINES DURING ITS CELEBRATION, TO APPROPRIATE FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/20/2022
