member_id,member_name,representation,bill_code,bill_title,bill_status
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SRN-198,RESOLUTION EXPRESSING THE PROFOUND SYMPATHY AND SINCERE CONDOLENCES OF THE SENATE OF THE PHILIPPINES ON THE DEATH OF QUEEN ELIZABETH II OF THE UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND,
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1161,"AN ACT ESTABLISHING THE VIROLOGY SCIENCE AND TECHNOLOGY INSTITUTE OF THE PHILIPPINES (VIP), APPROPRIATING FUNDS THEREFOR",PENDING IN THE COMMITTEE DATE : 9/7/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1162,"AN ACT REPEALING REPUBLIC ACT NO. 10912, OTHERWISE KNOWN AS THE CONTINUING PROFESSIONAL DEVELOPMENT ACT OF 2016",PENDING IN THE COMMITTEE DATE : 9/7/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1163,"AN ACT ESTABLISHING A CENTER FOR DISEASE CONTROL AND PREVENTION, PROVIDING MECHANISMS FOR EPIDEMIC CONTROL, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES","CONSOLIDATED/SUBSTITUTED IN THE COMMITTEE REPORT DATE : 2/13/2023
Committee Report No.:28 Date:2/13/2023 SUBSTITUTED BY SBN-1869
UNDER COMMITTEE REPORT
NO. 28."
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1164,"AN ACT PROVIDING FOR A TEN THOUSAND PESOS (P10,000.00) ACROSS-THE-BOARD INCREASE IN THE BASIC MONTHLY SALARY OF ALL PUBLIC ELEMENTARY AND SECONDARY SCHOOL TEACHERS AND APPROPRIATING FUNDS THEREFOR",PENDING IN THE COMMITTEE DATE : 9/7/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1172,"AN ACT INSTITUTIONALIZING A MASTERPLAN FOR THE TRANSITION OF THE GOVERNMENT TO E-GOVERNANCE, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/7/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1234,"AN ACT PROVIDING MEASURES TO PROTECT INDIVIDUALS ENGAGED IN FOOD, GROCERY AND PHARMACY DELIVERY SERVICES",PENDING IN THE COMMITTEE DATE : 9/7/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1235,"AN ACT INSTITUTING THE CITIZEN SERVICE TRAINING COURSE, ESTABLISHING THE CITIZEN SERVICE CORPS, CREATING THE CITIZEN SERVICE MOBILIZATION COMMISSION, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/7/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1236,AN ACT ESTABLISHING THE NEGROS ISLAND REGION TO BE KNOWN AS REGION XVIII,PENDING IN THE COMMITTEE DATE : 9/7/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1257,"AN ACT ESTABLISHING AN ON-SITE, IN-CITY OR NEAR-CITY RESETTLEMENT PROGRAM FOR INFORMAL SETTLER FAMILIES IN ACCORDANCE WITH A PEOPLE'S PLAN AND MANDATING RELOCATING LOCAL GOVERNMENT UNITS TO PROVIDE OTHER BASIC SERVICES AND LIVELIHOOD COMPONENTS IN FAVOR OF THE RECIPIENT LOCAL GOVERNMENT UNIT, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 7279, AS AMENDED, OTHERWISE KNOWN AS THE URBAN DEVELOPMENT AND HOUSING ACT OF 1992",PENDING IN THE COMMITTEE DATE : 9/12/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1258,"AN ACT STRENGTHENING THE NATIONAL HOUSING AUTHORITY, EXTENDING ITS CORPORATE TERM, AMENDING FOR THE PURPOSE PRESIDENTIAL DECREE NO. 757",PENDING IN THE COMMITTEE DATE : 9/12/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1276,"AN ACT INSTITUTING REFORMS TO FURTHER PROTECT AND DEVELOP MICRO SMALL AND MEDIUM ENTERPRISES, AMENDING FOR THE PURPOSE EXECUTIVE ORDER NO. 81, OTHERWISE KNOWN AS ?THE 1986 REVISED CHARTER OF THE DEVELOPMENT BANK OF THE PHILIPPINES,? AS AMENDED",PENDING IN THE COMMITTEE DATE : 9/12/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1277,AN ACT MANDATING THE USE OF SURVEILLANCE CAMERAS FOR THE SECURITY AND SAFETY OF COMMERCIAL ESTABLISHMENTS,PENDING IN THE COMMITTEE DATE : 9/12/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1278,AN ACT ESTABLISHING A BUSINESS PERMIT AND LICENSING OFFICE (BPLO) IN EVERY CITY OR MUNICIPALITY IN THE COUNTRY,PENDING IN THE COMMITTEE DATE : 9/12/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1284,"AN ACT STRENGTHENING ACCESS TO CREDIT OF MICRO, SMALL, AND MEDIUM ENTERPRISES, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 6977, AS AMENDED, OTHERWISE KNOWN AS THE ?MAGNA CARTA FOR MICRO, SMALL AND MEDIUM ENTERPRISES? AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 9/12/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1285,"AN ACT PROVIDING FOR SIMPLIFIED REGISTRATION, FILING OF RETURNS AND PAYMENT OF INCOME AND PERCENTAGE TAXES, AND PROVIDING FOR TAX RELIEF FOR
MICRO-ENTERPRISES, AMENDING FOR THE PURPOSE SECTIONS 74, 128 AND 236 OF THE NATIONAL INTERNAL REVENUE CODE, AS AMENDED",PENDING IN THE COMMITTEE DATE : 9/12/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1530,"AN ACT INSTITUTIONALIZING THE AUTOMATIC INCOME CLASSIFICATION OF PROVINCES, CITIES AND MUNICIPALITIES, AMENDING FOR THIS PURPOSE SECTION 8 OF REPUBLIC ACT NO. 7160, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE OF 1991, AS AMENDED, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 11/28/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1554,"AN ACT REGULATING THE CATCHING, SALE, PURCHASE, POSSESSION, TRANSPORTATION, IMPORTATION, AND EXPORTATION OF SHARKS, RAYS, AND CHIMAERAS, AND ANY PART THEREOF IN THE COUNTRY",PENDING IN THE COMMITTEE DATE : 11/29/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1555,"AN ACT ESTABLISHING THE NATIONAL CENTER FOR GERIATRIC HEALTH AND RESEARCH INSTITUTE, DEFINING ITS POWERS AND FUNCTIONS, CREATING REGIONAL GERIATRIC SPECIALTY CENTERS IN THE DEPARTMENT OF HEALTH-RETAINED HOSPITALS, AND APPROPRIATING FUNDS THEREFOR",PENDING IN THE COMMITTEE DATE : 11/29/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-158,AN ACT MANDATING THE FORMULATION AND INSTITUTIONALIZATION OF A COMPREHENSIVE INFRASTRUCTURE DEVELOPMENT MASTER PLAN,PENDING IN THE COMMITTEE DATE : 8/1/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-159,"AN ACT AMENDING REPUBLIC ACT NO. 11235, OTHERWISE KNOWN AS THE ?MOTORCYCLE CRIME PREVENTION ACT",PENDING IN THE COMMITTEE DATE : 8/1/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-160,"AN ACT AMENDING REPUBLIC ACT NO. 11223, OTHERWISE KNOWN AS THE ?UNIVERSAL HEALTH CARE ACT",PENDING IN THE COMMITTEE DATE : 8/1/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-162,AN ACT AMENDING CERTAIN PROVISIONS OF REPUBLIC ACT NO. 7305 OR THE MAGNA CARTA FOR PUBLIC HEALTH WORKERS AND FOR OTHER PURPOSES,PENDING IN THE COMMITTEE DATE : 8/1/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-163,"AN ACT PROMOTING THE WELFARE OF THE BARANGAY OFFICIALS BY PROVIDING REGULARIZATION, SALARY STANDARDIZATION, AND SPECIAL RISK ALLOWANCE IN TIMES OF STATE OF EMERGENCY OR CALAMITIES AND DURING SIMILAR SITUATIONS AS MAY BE DECLARED BY THE NATIONAL GOVERNMENT, AND APPROPRIATING FUNDS THERFOR",PENDING IN THE COMMITTEE DATE : 8/1/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1633,"AN ACT STRENGTHENING THE INVOLVEMENT OF LOCAL COMMUNITIES AND LOCAL GOVERNMENT UNITS IN BASIC EDUCATION GOVERNANCE BY EMPOWERING THEM AS PARTNERS IN EDUCATING THE LEARNERS, ENGAGING THEIR PARTICIPATION IN THE DELIVERY OF BASIC SERVICES AND ASSESSMENT OF THE EFFECTIVITY AND EFFECTIVENESS THEREOF, AND
INTEGRATING THEIR INTERVENTIONS TO ACHIEVE THE SHARED GOAL OF QUALITY INCLUSIVE EDUCATION, AMENDING FOR THE PURPOSE OF SECTIONS 98, 99, 100 AND 272 OF REPUBLIC ACT NO. 7160, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE OF 1991, AS AMENDED, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 1/23/2023
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1635,"AN ACT REQUIRING MANDATORY INSURANCE OF ALL BUILDINGS AND OTHER PHYSICAL STRUCTURES OWNED BY LOCAL GOVERNMENT UNITS, AMENDING FOR THIS PURPOSE, REPUBLIC ACT NO. 7160, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE",PENDING IN THE COMMITTEE DATE : 1/23/2023
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1638,"AN ACT CREATING THE OFFICE OF THE BUILDING OFFICIAL IN ALL PROVINCES, CITIES AND MUNICIPALITIES AND AMENDING SECTIONS 443, 454, AND 477 OF REPUBLIC ACT NO. 7160, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE OF 1991 AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 1/23/2023
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-164,"AN ACT PROVIDING HOUSING TO PUBLIC HEALTH WORKERS NEAR GOVERNMENT HOSPITALS AND OTHER HEALTH FACILITIES, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 8/1/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-165,AN ACT MANDATING THE ESTABLISHMENT OF AGRI-FOOD TERMINALS AND TRADING CENTERS  IN EVERY PROVINCE PROVIDING FUNDS THEREFOR AND FOR OTHER PURPOSES,PENDING IN THE COMMITTEE DATE : 8/1/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-166,"AN ACT GRANTING RETIREMENT BENEFITS TO ALL ELECTIVE OR APPOINTIVE BARANGAY OFFICIALS WHO HAVE RENDERED A PERIOD OF NINE (9) YEARS OR THREE TERMS OF PUBLIC SERVICE IN THE BARANGAY, AND APPROPRIATING FUNDS THEREFOR",PENDING IN THE COMMITTEE DATE : 8/1/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-167,"AN ACT ALLOWING THE USE OF MOTORCYCLES AS PUBLIC UTILITY VEHICLES, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 4136, OTHERWISE KNOWN AS THE LAND TRANSPORTATION AND TRAFFIC CODE, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 8/1/2022
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1678,"AN ACT EXPANDING THE USE OF THE LEGAL ASSISTANCE FUND, AMENDING FOR THE PURPOSE SECTION 26 OF REPUBLIC ACT NO. 8042, AS AMENDED, OTHERWISE KNOWN AS THE
MIGRANT WORKERS AND OVERSEAS FILIPINOS ACT OF 1995",PENDING IN THE COMMITTEE DATE : 1/24/2023
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1688,"AN ACT AMENDING CERTAIN PROVISIONS OF REPUBLIC ACT NO. 10845, OTHERWISE KNOWN AS THE ANTI-AGRICULTURAL SMUGGLING ACT OF 2016, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 1/24/2023
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1862,"AN ACT EXPANDING THE APPLICATION OF THE LOCAL DISASTER RISK REDUCTION AND MANAGEMENT FUND BY AMENDING REPUBLIC ACT NO. 10121, OTHERWISE KNOWN AS THE PHILIPPINE DISASTER RISK REDUCTION AND MANAGEMENT ACT OF 2010",PENDING IN THE COMMITTEE DATE : 2/13/2023
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-1863,"AN ACT AMENDING SECTIONS 59, 187, 188, 195, 196,
226, 229 AND 252 OF REPUBLIC ACT NO. 7160, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE OF 1991",PENDING IN THE COMMITTEE DATE : 2/13/2023
317,"Joseph Victor ""JV"" G. Ejercito",Senator Senate of the Philippines,SBN-389,"AN ACT RECOGNIZING TRANSPORTATION NETWORK COMPANIES AND DRIVERS, PRESCRIBING REQUIREMENTS, GUIDELINES AND STANDARDS FOR THEIR OPERATION, PROVIDING PENALTIES FOR VIOLATION THEREOF, AND FOR OTHER PURPOSES",PENDING IN THE COMMITTEE DATE : 8/8/2022
