congress_id,link,long_title,short_title,authors,date_filed,subjects
53,https://ldr.senate.gov.ph/bills/house-bill-no-999-17th-congress-republic,"FULL TITLE : AN ACT AMENDING SECTION 21 OF REPUBLIC ACT NO. 8749, OTHERWISE KNOWN AS THE CLEAN AIR ACT, AND FOR OTHER PURPOSES",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-998-17th-congress-republic,"FULL TITLE : AN ACT AMENDING SECTION 286 OF REPUBLIC ACT 7160, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE OF THE PHILIPPINES, PROVIDING FOR THE AUTOMATIC APPROPRIATION AND RELEASE OF THE INTERNAL REVENUE ALLOTMENT OF LOCAL GOVERNMENT UNITS",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-997-17th-congress-republic,FULL TITLE : AN ACT PROVIDING ADDITIONAL EXEMPTIONS TO FAMILIES WHERE THE TAXPAYER IS SUPPORTING AGING PARENTS AND/OR PERSONS WITH DISABILITIES,N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-996-17th-congress-republic,"FULL TITLE : AN ACT PROVIDING FOR ELIGIBILITY REQUIREMENTS OF THE HEAD OF THE OFFICE FOR SENIOR CITIZENS AFFAIRS, FURTHER AMENDING FOR THE PURPOSE SECITON 6 OF REPUBLIC ACT NO. 7342, OTHERWISE KNOWN AS THE EXPANDED SENIOR CITIZENS ACT OF 2010",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-995-17th-congress-republic,"FULL TITLE : AN ACT CLARIFYING THE RIGHT OF MARRIED WOMEN TO RETAIN THEIR SURNAMES, AMENDING FOR THE PURPOSE ARTICLE 370 OF REPUBLIC ACT NO. 386, OTHERWISE KNOWN AS THE CIVIL CODE OF THE PHILIPPINES",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-994-17th-congress-republic,FULL TITLE : AN ACT DECLARING MARCH 31 AS A NON-WORKING HOLIDAY IN THE WHOLE PROVINCE OF SOUTHERN LEYTE IN COMMEMORATION OF THE FIRST MASS IN THE PHILIPPINES IN LIMASAWA ISLAND,N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-993-17th-congress-republic,"FULL TITLE : AN ACT ESTABLISHING A NATIONAL TECHNICAL VOCATIONAL HIGH SCHOOL IN THE MUNICIPALITY OF PADRE BURGOS, PROVINCE OF SOUTHERN LEYTE",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-992-17th-congress-republic,"FULL TITLE : AN ACT CONVERTING THE TINALMUD HIGH SCHOOL IN BARANGAY TINALMUD, MUNICIPALITY OF PASACAO, PROVINCE OF CAMARINES SUR INTO A NATIONAL HIGH SCHOOL TO BE KNOWN AS TINALMUD NATIONAL HIGH SCHOOL AND APPROPRIATING FUNDS THEREFOR",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-991-17th-congress-republic,"FULL TITLE : AN ACT CREATING THREE (3) ADDITIONAL BRANCHES OF THE REGIONAL TRIAL COURT IN THE PROVINCE OF LAGUNA TO BE STATIONED AT THE CITY OF CALAMBA, AMENDING FOR THE PURPOSE SECTION 14, PARAGRAPH (E) OF BATAS PAMBANSA BLG. 129, OTHERIWSE KNOWN AS ""THE JUDICIARY REORGANIZATION ACT OF 1980"", AS AMENDED, AND APPROPRIATING FUNDS THEREFOR",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-99-17th-congress-republic,"FULL TITLE : AN ACT EXPANDING THE GROUNDS FOR LEGAL SEPARATION, AMENDING FOR THE PURPOSE ARTICLE 55 OF THE FAMILY CODE OF THE PHILIPPINES",N/A,N/A,"June 30, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-989-17th-congress-republic,"FULL TITLE : AN ACT REGULATING THE PRACTICE OF EMPLOYERS IN POSTING NOTICES OF TERMINATION OF EMPLOYMENT OF FORMER EMPLOYEES IN NEWSPAPERS, SOCIAL MEDIA AND OTHER PUBLIC INFORMATION VENUES",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-988-17th-congress-republic,"FULL TITLE : AN ACT GRANTING THE SECURITIES AND EXCHANGE COMMISSION THE AUTHORITY TO MONITOR AND INVESTIGATE NON-GOVERNMENTAL ORGANIZATIONS, FOUNDATIONS, AND SIMILAR INSTITUTIONS",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-987-17th-congress-republic,FULL TITLE : AN ACT PROVIDING FOR A MAGNA CARTA OF WORKERS IN INFORMAL ECONOMY INSTITUTIONALIZING MECHANISMS FOR IMPELEMENTATION THEREOF AND FOR OTHER PURPOSES,N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-986-17th-congress-republic,"FULL TITLE : AN ACT DECLARING THE BALANGAY, OTEHRWISE KNOWN AS THE BUTUAN BOAT, AS THE NATIONAL BOAT OF THE PHILIPPINES",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-985-17th-congress-republic,"FULL TITLE : AN ACT PROVIDING FOR THE BENEFITS AND PRIVILEGES TO PREGNANT WOMEN AND THEIR FAMILIES, APPROPRIATING FUNDS THERFOR AND FOR OTHER PURPOSES",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-984-17th-congress-republic,FULL TITLE : AN ACT PROVIDING FOR A MAGNA CARTA FOR BARANGAY TANODS,N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-983-17th-congress-republic,"FULL TITLE : AN ACT REGULATING THE PRODUCTION, IMPORTATION, SALE, PROVISION, USE, RECOVERY, COLLECTION, RECYCLING AND DISPOSAL OF PLASTIC BAGS",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-982-17th-congress-republic,FULL TITLE : AN ACT INSTITUTING THE MAGNA CARTA OF DAY CARE WORKERS AND PROVIDING FUNDS THEREFOR,N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-981-17th-congress-republic,"FULL TITLE : AN ACT DECLARING THE CITY OF BUTUAN A HERITAGE TOURISM ZONE, APPROPRIATING FUNDS THEREFOR AND FOR OTHER PURPOSES",N/A,N/A,"July 4, 2016",N/A
53,https://ldr.senate.gov.ph/bills/house-bill-no-980-17th-congress-republic,"FULL TITLE : AN ACT PROVIDING FOR THE CONVERSION OF THE NRJ "" TINIWISAN "" MAGUINDA "" MANDAMO (BUTUAN CITY) "" POBLACION "" MALICATO "" SAN ISIDRO "" ROSARIO "" MARCOS CALO (LAS NIEVES, AGUSAN DEL NORTE) "" NRJ AGUSAN "" DAVAO ROAD INTO A NATIONAL SECONDARY ROAD AND APPROPRIATING FUNDS THEREFOR",N/A,N/A,"July 4, 2016",N/A
