congress_id,link,long_title,short_title,authors,date_filed,subjects
240,https://ldr.senate.gov.ph/bills/house-bill-no-999-16th-congress-republic,"AN ACT PROVIDING FOR THE ESTABLISHMENT OF A TECHNICAL EDUCATION AND SKILLS DEVELOPMENT AUTHORITY (TESDA) TRAINING CENTER IN THE FIRST DISTRICT OF CAMARINES NORTE TO BE LOCATED IN THE MUNICIPALITY OF CAPALONGA, PROVINCE OF CAMARINES NORTE AND APPROPRIATING FUNDS THEREFORE",N/A,N/A,"July 3, 2013",N/A
240,https://ldr.senate.gov.ph/bills/house-bill-no-998-16th-congress-republic,"AN ACT GRANTING THE DZRA A FRANCHISE TO CONSTRUCT, INSTALL, OPERATE AND MAINTAIN AM/FM RADIO BROADCASTING STATIONS IN REGION V",N/A,N/A,"July 3, 2013",N/A
240,https://ldr.senate.gov.ph/bills/house-bill-no-997-16th-congress-republic,"AN ACT PROVIDING FOR THE ESTABLISHMENT OF A TECHNICAL EDUCATION AND SKILLS DEVELOPMENT AUTHORITY (TESDA) TRAINING CENTER IN THE FIRST DISTRICT OF CAMARINES NORTE TO BE LOCATED IN THE MUNICIPALITY OF SANTA ELENA, PROVINCE OF CAMARINES NORTE AND APPROPRIATING FUNDS THEREFORE",N/A,N/A,"July 3, 2013",N/A
240,https://ldr.senate.gov.ph/bills/house-bill-no-996-16th-congress-republic,"AN ACT PROVIDING FOR THE ESTABLISHMENT OF A TECHNICAL EDUCATION AND SKILLS DEVELOPMENT AUTHORITY (TESDA) TRAINING CENTER IN THE FIRST DISTRICT OF CAMARINES NORTE TO BE LOCATED IN THE MUNICIPALITY OF JOSE PANGANIBAN, PROVINCE OF CAMARINES NORTE AND APPROPRIATING FUNDS THEREFORE",N/A,N/A,"July 3, 2013",N/A
240,https://ldr.senate.gov.ph/bills/house-bill-no-995-16th-congress-republic,"AN ACT PROVIDING FOR THE ESTABLISHMENT OF A TECHNICAL EDUCATION AND SKILLS DEVELOPMENT AUTHORITY (TESDA) TRAINING CENTER IN THE FIRST DISTRICT OF CAMARINES NORTE TO BE LOCATED IN THE MUNICIPALITY OF PARACALE, PROVINCE OF CAMARINES NORTE AND APPROPRIATING FUNDS THEREFORE",N/A,N/A,"July 3, 2013",N/A
240,https://ldr.senate.gov.ph/bills/house-bill-no-994-16th-congress-republic,AN ACT CONVERTING THE MUNICIPALITY OF LABO IN THE PROVINCE OF CAMARINES NORTE INTO A COMPONENT CITY TO BE KNOWN AS THE CITY OF LABO,N/A,N/A,"July 3, 2013",N/A
240,https://ldr.senate.gov.ph/bills/house-bill-no-993-16th-congress-republic,"AN ACT AUTHORIZING THE BUREAU OF INTERNAL REVENUE TO CONDUCT PRELIMINARY INVESTIGATIONS, FILE COMPLAINTS AND INFORMATIONS AND PROSECUTE TAX CASES, AMENDING SECTION 220, CHAPTER II, TITLE VIII OF REPUBLIC ACT NO. 8424, OTHERWISE KNOWN AS THE ""TAX REFORM ACT OF 1997""",N/A,N/A,"July 3, 2013",N/A
240,https://ldr.senate.gov.ph/bills/house-bill-no-992-16th-congress-republic,"AN ACT MAKING ANY DISCUSSION OF ANY MATTER OF PUBLIC CONCERN, OR CRITICISM OF OFFICIAL CONDUCT OF PUBLIC FIGURES, QUALIFIEDLY PRIVILEGED, INCREASING FINES FOR THE CRIME OF LIBEL, AND PROVIDING FOR THE VENUE OF LIBEL CASES FILED AGAINST COMMUNITY JOURNALISTS, THEIR EDITORS, BUSINESS MANAGERS OR PUBLISHERS, AMENDING FOR THE PURPOSE ARTICLES 354, 355, 356, 357, 360 AND 361 OF ACT NO. 3815, OTHERWISE KNOWN AS THE REVISED PENAL CODE OF THE PHILIPPINES",N/A,N/A,"July 3, 2013",N/A
240,https://ldr.senate.gov.ph/bills/house-bill-no-991-16th-congress-republic,"AN ACT CREATING A BARANGAY TO BE KNOWN AS BARANGAY LIWON IN THE MUNICIPALITY OF ASIPULO, PROVINCE OF IFUGAO",N/A,N/A,"July 3, 2013",N/A
240,https://ldr.senate.gov.ph/bills/house-bill-no-990-16th-congress-republic,"AN ACT ADOPTING THE IFUGAO RICE TERRACES REHABILITATION AND PRESERVATION PLAN, CREATING THE ADMINISTRATIVE MACHINERY FOR ITS IMPLEMENTATION AND ITS SECRETARIAT, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",N/A,N/A,"July 3, 2013",N/A
