member_id,member_name,representation,bill_code,bill_title,bill_status
214,"Romulo ""Kid""  Peña Jr","Makati City - 1st District House of Representatives, Quezon City",HB06557,AN ACT PROVIDING FOR THE MAGNA CARTA OF BARANGAY HEALTH WORKERS,"Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
214,"Romulo ""Kid""  Peña Jr","Makati City - 1st District House of Representatives, Quezon City",HB06518,"AN ACT CREATING THE HEALTH EMERGENCY AUXILIARY REINFORCEMENT TEAM
UNDER THE DEPARTMENT OF HEALTH AND APPROPRIATING FUNDS
THEREFOR","Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
214,"Romulo ""Kid""  Peña Jr","Makati City - 1st District House of Representatives, Quezon City",HB06093,AN ACT ESTABLISHING AN ELDERLY CARE AND NURSING COMPLEX IN EVERY PROVINCE AND CITY AND APPROPRIATING FUNDS THEREFOR,Pending with the Committee on SENIOR CITIZENS since 2022-11-16
214,"Romulo ""Kid""  Peña Jr","Makati City - 1st District House of Representatives, Quezon City",HB06094,AN ACT TO ESTABLISH THE MAGNA CARTA FOR BARANGAYS,Pending with the Committee on LOCAL GOVERNMENT since 2022-11-16
214,"Romulo ""Kid""  Peña Jr","Makati City - 1st District House of Representatives, Quezon City",HB06095,"AN ACT MANDATING THE INCLUSION OF ELECTED AND APPOINTED BARANGAY OFFICIALS AS COMPULSORY MEMBERS OF THE GOVERNMENT SERVICE INSURANCE SYSTEM, AMENDING FOR THE PURPOSE PRESIDENTIAL DECREE NO. 1146, AS AMENDED, OTHERWISE KNOWN AS THE ""REVISED GOVERNMENT SERVICE
INSURANCE ACT OF 1977""",Pending with the Committee on GOVERNMENT ENTERPRISES AND PRIVATIZATION since 2022-11-16
214,"Romulo ""Kid""  Peña Jr","Makati City - 1st District House of Representatives, Quezon City",HB06096,"AN ACT REQUIRING BUSINESS ESTABLISHMENTS, GOVERNMENT OFFICES, PUBLIC BUILDINGS, PARKS, SCHOOLS, STREETS, ALLEYS AND OTHER PLACES OF PUBLIC CONGREGATION TO INSTALL CLOSED CIRCUIT TELEVISION CAMERAS AS A MEANS TO DETER CRIME",Pending with the Committee on PUBLIC ORDER AND SAFETY since 2022-11-16
214,"Romulo ""Kid""  Peña Jr","Makati City - 1st District House of Representatives, Quezon City",HB06097,AN ACT INTEGRATING ROAD SAFETY EDUCATION IN THE CURRICULUM OF THE BASIC EDUCATION (K TO 12) PROGRAM,Pending with the Committee on BASIC EDUCATION AND CULTURE since 2022-11-16
214,"Romulo ""Kid""  Peña Jr","Makati City - 1st District House of Representatives, Quezon City",HB06098,AN ACT REGULATING THE OPERATION OF MOTORCYCLES-FOR-HIRE,Pending with the Committee on TRANSPORTATION since 2022-11-16
214,"Romulo ""Kid""  Peña Jr","Makati City - 1st District House of Representatives, Quezon City",HB06099,AN ACT REDUCING WASTAGE BY DONATING AND RECYCLING EXCESS EDIBLE FOOD,Pending with the Committee on FOOD SECURITY since 2022-11-16
214,"Romulo ""Kid""  Peña Jr","Makati City - 1st District House of Representatives, Quezon City",HB06100,"AN ACT ESTABLISHING TECHNICAL EDUCATION AND SKILLS DEVELOPMENT AUTHORITY (TESDA) TRAINING AND ASSESSMENT CENTER IN BARANGAY STA. CRUZ, MAKATI CITY, TO BE KNOWN AS THE BARANGAY SANTA CRUZ, MAKATI CITY TESDA TRAININING AND ASSESSMENT CENTER, AND APPROPRIATING FUNDS THEREFOR",Pending with the Committee on HIGHER AND TECHNICAL EDUCATION since 2022-11-16
