member_id,member_name,representation,bill_code,bill_title,bill_status
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB01986,"AN ACT STRENGTHENING THE RIGHT OF GOVERNMENT TO EXPROPRIATE LANDS FOR SOCIALIZED HOUSING, AMENDING FOR THE PURPOSE SECTIONS 9, 10, AND 11 OF REPUBLIC ACT NO. 7279, OTHERWISE KNOWN AS THE â€œURBAN DEVELOPMENT AND HOUSING ACT OF 1992â€",Pending with the Committee on HOUSING AND URBAN DEVELOPMENT since 2022-08-02
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB01446,AN ACT CREATING REGION VI-B AND FOR OTHER PURPOSES,Pending with the Committee on LOCAL GOVERNMENT since 2022-08-01
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB01987,"AN ACT REQUIRING THE PLANTING OF TREES FOR ANY CONSTRUCTION OF RESIDENTIAL, COMMERCIAL OR INDUSTRIAL STRUCTURES AND FOR OTHER PURPOSES",Pending with the Committee on REFORESTATION since 2022-08-02
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB01988,"AN ACT LOWERING THE OPTIONAL RETIREMENT AGE OF GOVERNMENT WORKERS FROM SIXTY (60) TO FIFTY-SIX (56) YEARS, AMENDING FOR THE PURPOSE SECTION 13-A OF REPUBLIC ACT NO. 8291, OTHERWISE KNOWN AS â€œTHE GOVERNMENT SERVICE INSURANCE SYSTEM ACT OF 1997â€",Consolidated into HB00206
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB01989,AN ACT PROVIDING FOR THE MAGNA CARTA OF BARANGAY HEALTH WORKERS,Substituted by HB06557
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB01990,AN ACT CREATING THE OVERSEAS FILIPINO WORKERS (OFW) SOVEREIGN FUND,Pending with the Committee on OVERSEAS WORKERS AFFAIRS since 2022-08-02
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB01991,"AN ACT MANDATING THE PROVISION OF COMPREHENSIVE RENAL REPLACEMENT THERAPY (RRT) TO PATIENTS WITH END STAGE RENAL DISEASE IN NATIONAL, REGIONAL, AND PROVINCIAL GOVERNMENT HOSPITALS, INCREASING FOR THE PURPOSE THE PHILHEALTH PACKAGE RATE FOR MEMBERS AND APPROPRIATING FUNDS THEREFOR",Pending with the Committee on HEALTH since 2022-08-02
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB01992,AN ACT MANDATING THE TECHNICAL EDUCATION AND SKILLS DEVELOPMENT AUTHORITY TO INSTITUTIONALIZE A TECHNICAL-VOCATIONAL EDUCATION AND TRAINING AND LIVELIHOOD PROGRAM DESIGNED SPECIFICALLY FOR REHABILITATED DRUG DEPENDENTS AND APPROPRIATING FUNDS THEREFOR,Pending with the Committee on HIGHER AND TECHNICAL EDUCATION since 2022-08-02
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB02342,"AN ACT REQUIRING ALL GRADUATING SENIOR HIGH SCHOOL AND COLLEGE
STUDENTS TO PLANT TWO (2) TREES EACH AS A CIVIC DUTY FOR
ENVIRONMENT PROTECTION AND PRESERVATION, AND APPROPRIATING
FUNDS THEREFOR",Pending with the Committee on REFORESTATION since 2022-08-02
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB02343,"AN ACT ESTABLISHING AN ON-SITE, IN-CITY, NEAR-CITY, OR OFF-CITY LOCAL
GOVERNMENT RESETTLEMENT PROGRAM FOR INFORMAL SETTLER
FAMILIES IN ACCORDANCE WITH A PEOPLEâ€™S PLAN AND MANDATING THE
IMPLEMENTING LOCAL GOVERNMENT UNIT, JOINTLY WITH THE
DEPARTMENT OF HUMAN SETTLEMENTS AND URBAN DEVELOPMENT, IN
CASES OF NEAR-CITY OR OFF-CITY RESETTLEMENT, TO PROVIDE OTHER
BASIC SERVICES AND LIVELIHOOD COMPONENTS IN FAVOR OF THE
RECIPIENT LOCAL GOVERNMENT UNIT, AMENDING FOR THE PURPOSE
REPUBLIC ACT NO. 7279, AS AMENDED, OTHERWISE KNOWN AS THE â€œURBAN
DEVELOPMENT AND HOUSING ACT OF 1992â€",Consolidated into HB00005
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB02988,"AN ACT REGULATING THE PRODUCTION, IMPORTATION, SALE,
DISTRIBUTION, PROVISION, USE, RECOVERY, COLLECTION,
RECYCLING, AND DISPOSAL OF SINGLE USE PLASTIC
PRODUCTS",Pending with the Committee on ECOLOGY since 2022-08-08
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB03234,"AN ACT PROVIDING ALL BARANGAY OFFICIALS INCLUDING BARANGAY TANODS, MEMBERS OF THE LUPON NG TAGAPAMAYAPA AND BARANGAY DAY CARE WORKERS, A LUMPSUM RETIREMENT PAY EQUIVALENT TO ONE (1) YEAR HONORARIUM, AMENDING FOR THE PURPOSE SECTION 393 OF REPUBLIC ACT NUMBER 7160, AS AMENDED, OTHERWISE KNOWN AS THE ""LOCAL GOVERNMENT CODE OF 1991""",Pending with the Committee on LOCAL GOVERNMENT since 2022-08-09
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB03235,AN ACT PROVIDING INCENTIVES TO BARANGAY TANODS AND APPROPRIATING FUNDS THERFOR,Pending with the Committee on LOCAL GOVERNMENT since 2022-08-09
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB03236,"AN ACT AN ACT MANDATING THE ESTABLISHMENT OF A REHABILITATION CENTER FOR ILLEGAL DRUGS USERS IN EVERY PROVINCE OF THE PHILIPPINES, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",Pending with the Committee on DANGEROUS DRUGS since 2022-08-09
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB03237,"AN ACT ESTABLISHING THE NATIONAL FRAMEWORK FOR WATER RESOURCE MANAGEMENT AND CREATING THE DEPARTMENT OF WATER RESOURCES AND THE WATER REGULATORY COMMISSION, DEFINING THEIR MANDATES, POWERS AND FUNCTIONS, AND APPROPRIATINGS FUNDS THEREFOR",Pending with the Committee on GOVERNMENT REORGANIZATION since 2022-08-09
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB03544,"AN ACT IMPOSING STIFFER PENALTIES FOR THE OFFENSES OF STEALING OR VANDALIZING OF GOVERNMENT ROAD AND TRAFFIC SIGNS, WARNING DEVICES, ACCESSORIES AND OTHER FACILITIES",Pending with the Committee on REVISION OF LAWS since 2022-08-16
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB04102,"AN ACT IMPOSING EXCISE TAX ON PLASTIC BAGS, THEREBY ADDING  
NEW SECTIONS 150-C AND 288(H) IN THE NATIONAL INTERNAL REVENUE CODE OF 1997, AS AMENDED","Approved by the House on 2022-11-14, transmitted to the Senate on 2022-11-15 and received by the Senate on 2022-11-15"
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB04122,"AN ACT IMPOSING VALUE-ADDED TAX ON DIGITAL TRANSACTIONS
IN THE PHILIPPINES, AMENDING FOR THE PURPOSE
SECTIONS 105, 108, 109, 110, 113, 114, AND 236 AND
ADDING A NEW SECTION 105-A OF THE NATIONAL INTERNAL 
REVENUE CODE OF 1997, AS AMENDED","Approved by the House on 2022-11-14, transmitted to the Senate on 2022-11-15 and received by the Senate on 2022-11-15"
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB04125,"AN ACT INTRODUCING ADMINISTRATIVE TAX REFORMS, AMENDING
SECTIONS 21, 22, 51, 56, 58, 77, 81, 90, 91, 103, 106, 108, 109, 110, 112, 113, 114, 115, 116, 128, 200, 236, 237, 245, AND 248, AND ADDING SECTIONS 312 AND 313 OF REPUBLIC ACT NO. 8424, OTHERWISE KNOWN AS â€œTHE NATIONAL INTERNAL REVENUE CODE OF 1997â€, AS AMENDED","Approved by the House on 2022-09-26, transmitted to the Senate on 2022-09-27 and received by the Senate on 2022-09-27"
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB04107,AN ACT DEFINING ILLEGAL DRAG RACING AND PRESCRIBING PENALTIES THEREFOR,Pending with the Committee on TRANSPORTATION since 2022-08-31
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB04108,"AN ACT SIMPLIFYING THE PROCEDURE IN THE DISPOSITION OF PUBLIC
AGRICULTURAL LANDS, AMENDING FOR THE PURPOSE SECTION 24 OF
COMMONWEALTH ACT NO. 141, OTHERWISE KNOWN AS THE â€œPUBLIC LAND
ACTâ€",Pending with the Committee on NATURAL RESOURCES since 2022-08-31
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB04109,"AN ACT

PROVIDING FOR THE REGISTRATION, REGULATION, AND OPERATION OF
COOPERATIVE BANKS",Pending with the Committee on BANKS AND FINANCIAL INTERMEDIARIES since 2022-08-31
207,Joseph Stephen Caraps S. Paduano,"Partylist - ABANG LINGKOD House of Representatives, Quezon City",HB06557,AN ACT PROVIDING FOR THE MAGNA CARTA OF BARANGAY HEALTH WORKERS,"Approved by the House on 2022-12-12, transmitted to the Senate on 2022-12-14 and received by the Senate on 2022-12-14"
