member_id,member_name,representation,bill_code,bill_title,bill_status
204,Francisco Paolo V P.  Ortega,"La Union - 1st District House of Representatives, Quezon City",HB02052,AN ACT STRENGTHENING THE FARM-TO-MARKET ROAD DEVELOPMENT RPOGRAM AND PROVIDING FOR A SUSTAINED REGULAR FUNDING SUPPORT TO ACCELERATE ITS IMPLEMENTATION,Pending with the Committee on AGRICULTURE AND FOOD since 2022-08-02
204,Francisco Paolo V P.  Ortega,"La Union - 1st District House of Representatives, Quezon City",HB02053,AN ACT DECLARING MARCH 2 OF EVERY YEAR A SPECIAL NON-WORKING HOLIDAY IN THE PROVINCE OF LA UNION IN COMMEMORATION OF ITS FOUNDATION ANNIVERSARY TO BE KNOWN AS â€˜LA UNION DAYâ€™,Substituted by HB03971
204,Francisco Paolo V P.  Ortega,"La Union - 1st District House of Representatives, Quezon City",HB02054,"AN ACT UPGRADING THE MINIMUM SALARIES OF PUBLIC SCHOOL TEACHERS TO SALARY GRADE 15, TEACHING PERSONNEL IN HIGHER EDUCATION TO SALARY GRADE 16, AND OF NON-TEACHING PERSONNEL TO P16,000.00",Pending with the Committee on APPROPRIATIONS since 2022-08-02
204,Francisco Paolo V P.  Ortega,"La Union - 1st District House of Representatives, Quezon City",HB02055,AN ACT SEEKING TO MAKE THE BARANGAY OFFICIALS AS REGULAR GOVERNMENT EMPLOYEES,Pending with the Committee on LOCAL GOVERNMENT since 2022-08-02
204,Francisco Paolo V P.  Ortega,"La Union - 1st District House of Representatives, Quezon City",HB02056,"AN ACT PROVIDING ALL BARANGAY OFFICIALS, INCLUDING BARANGAY TANODS, MEMBERS OF THE LUPONG TAGAPAMAYAPA, BARANGAY HEALTH WORKERS AND BARANGAY DAY CARE WORKERS, A LUMP SUM RETIREMENT PAY EQUIVALENT TO ONE (1) YEAR HONORARIUM, AMENDING FOR THE PURPOSE SECTION 393 OF REPUBLIC ACT NO. 7160, AS AMENDED, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE OF 1991",Pending with the Committee on LOCAL GOVERNMENT since 2022-08-02
204,Francisco Paolo V P.  Ortega,"La Union - 1st District House of Representatives, Quezon City",HB02057,"AN ACT POSTPONING THE DECEMBER 2022 BARANGAY AND SANGGUNIANG KABATAAN ELECTIONS TO MAY 6, 2024, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 9164, AS AMENDED BY REPUBLIC ACT NO. 9340, REPUBLIC ACT NO. 10923, REPUBLIC ACT NO. 10952 AND REPUBLIC ACT NO. 11462, AND FOR OTHER PURPOSES",Substituted by HB04673
204,Francisco Paolo V P.  Ortega,"La Union - 1st District House of Representatives, Quezon City",HB02058,AN ACT ESTABLISHING THE OVERSEAS FILIPINO WORKERS HOSPITAL AND APPROPRIATING FUNDS THEREFOR,Pending with the Committee on HEALTH since 2022-08-02
204,Francisco Paolo V P.  Ortega,"La Union - 1st District House of Representatives, Quezon City",HB02059,AN ACT PROVIDING FOR THE MAGNA CARTA OF BARANGAY HEALTH WORKERS,Substituted by HB06557
204,Francisco Paolo V P.  Ortega,"La Union - 1st District House of Representatives, Quezon City",HB02060,"AN ACT REGULATING THE PRODUCTION, IMPORTATION, SALE, DISTRIBUTION, PROVISION, USE, RECOVERY, COLLECTION, RECYCLING, AND DISPOSAL OF SINGLE-USE PLASTIC PRODUCTS",Pending with the Committee on ECOLOGY since 2022-08-02
204,Francisco Paolo V P.  Ortega,"La Union - 1st District House of Representatives, Quezon City",HB02061,"AN ACT EXPANDING THE COVERAGE OF THE â€˜CENTENARIANS ACT OF 2016â€™, AMENDING FOR THE PURPOSE SECTION TWO OF REPUBLIC ACT 10868 AND FOR OTHER PURPOSES",Pending with the Committee on SENIOR CITIZENS since 2022-08-02
