congress_id,link,long_title,short_title,authors,date_filed,subjects
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2515-18th-congress-republic,"AN ACT PROMOTING AND REGULATING THE DONATION OF UMBILICAL CORD BLOOD, APPPROPRIATING FUNDS THEREFROR, AND FOR OTHER PURPOSES",UMBILICAL CORD BLOOD DONATION ACT,"MARCOS, IMEE R.","April 28, 2022",UMBILICAL CORD BLOOD
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2488-18th-congress-republic,AN ACT AFFORDING MORE PROTECTION TO CONSUMERS OF FINANCIAL PRODUCTS AND SERVICES,FINANCIAL PRODUCTS AND SERVICES CONSUMER PROTECTION ACT,"LAPID, MANUEL ""LITO"" M.","January 24, 2022",FINANCIAL CONSUMER PROTECTION
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2524-18th-congress-republic,AN ACT PROMOTING THE ADOPTION OF DIGITAL PAYMENTS FOR FINANCIAL TRANSACTIONS OF THE GOVERNMENT AND ALL MERCHANTS AND FOR OTHER PURPOSES,USE OF DIGITAL PAYMENTS ACT,"ANGARA, SONNY","May 30, 2022",DIGITAL PAYMENTS
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2473-18th-congress-republic,"AN ACT AMENDING REPUBLIC ACT NO. 7279, OTHERWISE KNOWN AS THE 'URBAN DEVELOPMENT AND HOUSING ACT OF 1992', BY INSTITUTIONALIZING A SUBSIDY PROGRAM FOR EXPENSES RELATED TO WATER AND ELECTRIC UTILITIES AND INITIAL MONTHLY BILLS TO QUALIFIED BENEFICIARY HOUSEHOLDS",AMENDING R. A. NO. 7279 (URBAN DEVELOPMENT AND HOUSING ACT OF 1992),"LAPID, MANUEL ""LITO"" M.","May 1, 2022",URBAN DEVELOPMENT AND HOUSING ACT (R.A.NO. 7279)
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2503-18th-congress-republic,AN ACT DECLARING AUGUST 12 OF EVERY YEAR AS NATIONAL YOUTH DAY,AUGUST 12 OF EVERY YEAR AS NATIONAL YOUTH DAY,"REVILLA JR., RAMON BONG","January 31, 2022",NATIONAL YOUTH DAY
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2484-18th-congress-republic,AN ACT CONVERTING THE PROVINCIAL SCIENCE AND TECHNOLOGY CENTER INTO THE PROVINCIAL SCIENCE AND TECHNOLOGY OFFICE IN EVERY PROVINCE AND APPROPRIATING FUNDS THEREFOR,PROVINCIAL SCIENCE AND TECHNOLOGY OFFICE ACT,"REVILLA JR., RAMON BONG","January 24, 2022",PROVINCIAL SCIENCE AND TECHNOLOGY
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2516-18th-congress-republic,"AN ACT AMENDING PRESIDENTIAL DECREE NO. 194, OTHERWISE KNOWN AS THE 'AUTHORIZING ALIENS, AS WELL AS ASSOCIATIONS, CORPORATIONS OR PARTNERSHIPS OWNED IN WHOLE OR IN PART BY FOREIGNERS TO ENGAGE IN THE RICE AND CORN INDUSTRY, AND FOR OTHER PURPOSES', AND FOR OTHER PURPOSES",AMENDING P.D. NO. 194 (AUTHORIZING ALIENS TO ENGAGE IN THE RICE AND CORN INDUSTRY),"MARCOS, IMEE R.","February 5, 2022",FOREIGNERS/ALIEN; RICE AND CORN INDUSTRY
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2489-18th-congress-republic,"AN ACT PROTECTING CONSUMERS AND MERCHANTS ENGAGED IN INTERNET TRANSACTIONS, CREATING FOR THIS PURPOSE THE E-COMMERCE BUREAU, APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",INTERNET TRANSACTIONS ACT OF 2022,"GATCHALIAN, WIN","January 24, 2022",INTERNET TRANSACTIONS; CONSUMER PROTECTION
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2474-18th-congress-republic,AN ACT REQUIRING THE PLACEMENT OF AUTOMATED EXTERNAL DEFIBRILLATORS (AED) IN PUBLIC SPACES AND INCREASING  PUBLIC AWARENESS ON ITS ROLE IN SAVING LIVES,AUTOMATED EXTERNAL DEFIBRILLATORS (AED) IN PUBLIC SPACES ACT,"LAPID, MANUEL ""LITO"" M.","May 1, 2022",AUTOMATED EXTERNAL DEFIBRILLATORS (AED)
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2504-18th-congress-republic,"AN ACT DESIGNATING THE NATIONAL MUSIC COMPETITIONS FOR YOUNG ARTISTS (NAMCYA) AS THE NATIONAL YOUTH DEVELOPMENT PROGRAM FOR MUSIC, DEFINING ITS ROLE AND FUNCTIONS AS SUCH, AND APPROPRIATING FUNDS THEREFOR",NATIONAL MUSIC COMPETITIONS FOR YOUNG ARTISTS ACT,"REVILLA JR., RAMON BONG","January 31, 2022",N/A
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2485-18th-congress-republic,"AN ACT CREATING A SECOND CONGRESSIONAL COMMISSION ON EDUCATION TO ASSESS AND EVALUATE THE STATE OF PHILIPPINE EDUCATION AND RECOMMEND INNOVATIVE AND TARGETED REFORMS IN EDUCATION, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",SECOND CONGRESSIONAL COMMISSION ON EDUCATION ACT (EDCOM 2),"ANGARA, SONNY","January 24, 2022",CONGRESSIONAL COMMISSION ON EDUCATION
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2517-18th-congress-republic,"AN ACT CREATING THE 'COUNCIL FOR THE BUILT ENVIRONMENT,' APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",COUNCIL FOR THE BUILT ENVIRONMENT ACT OF 2022,"GORDON, RICHARD J.","February 5, 2022",BUILT ENVIRONMENT
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2495-18th-congress-republic,"AN ACT CREATING THE BAWAT PAMILYA MAY COLLEGE GRADWEYT PROGRAM, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 10931, OTHERWISE KNOWN AS THE ‘UNIVERSAL ACCESS TO QUALITY TERTIARY EDUCATION ACT’, AND APPROPRIATING FUNDS THEREFOR",BAWAT PAMILYA MAY COLLEGE GRADWEYT PROGRAM ACT,"PANGILINAN, FRANCIS ""KIKO"" N.","January 26, 2022",UNIVERSAL ACCESS TO QUALITY TERTIARY EDUCATION
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2505-18th-congress-republic,"AN ACT CREATING THE PHILIPPINE CENTER FOR DISEASE CONTROL AND PREVENTION, DEFINING ITS POWERS AND FUNCTIONS, AND FOR OTHER PURPOSES",PHILIPPINE CENTER FOR DISEASE CONTROL AND PREVENTION (CDC) ACT,"GORDON, RICHARD J.","January 31, 2022",PHILIPPINE CENTER FOR DISEASE CONTROL AND PREVENTION
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2490-18th-congress-republic,"AN ACT STRENGTHENING THE OFFICE OF THE GOVERNMENT CORPORATE COUNSEL  (OGCC) BY RATIONALIZING AND FURTHER PROFESSIONALIZING ITS ORGANIZATION, UPGRADING POSITIONS AND APPROPRIATING FUNDS THEREFOR",OGCC CHARTER,"REVILLA JR., RAMON BONG","January 25, 2022",OFFICE OF THE GOVERNMENT CORPORATE COUNSEL
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2518-18th-congress-republic,"AN ACT STRENGTHENING THE ARCHITECTURE PROFESSION, AMENDING FOR THE PURPOSE CERTAIN PROVISIONS OF REPUBLIC ACT NUMBERED NINE THOUSAND TWO HUNDRED SIXTY-SIX  (R.A. NO. 9266), OTHERWISE KNOWN AS THE 'ARCHITECTURE ACT OF 2004'",AMENDING R.A. NO.  9266 (ARCHITECTURE ACT OF 2004),"GORDON, RICHARD J.","February 5, 2022",ARCHITECTURE
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2496-18th-congress-republic,"AN ACT STRENGTHENING THE ARCHITECTURE PROFESSION, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 9266, OTHERWISE KNOWN AS ‘THE ARCHITECTURE ACT OF 2004'",AMENDING R. A.  NO. 9266 (THE ARCHITECTURE ACT OF 2004),"PANGILINAN, FRANCIS ""KIKO"" N.","January 26, 2022",ARCHITECTURE
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2475-18th-congress-republic,"AN ACT PROMOTING THE WELFARE OF EMPLOYEES BY DEFINING REST  HOURS, PROVIDING PENALTIES FOR ANY VIOLATION THEREOF, AND FOR OTHER PURPOSES",WORKERS' REST LAW,"TOLENTINO, FRANCIS ""TOL"" N.","January 17, 2022",EMPLOYEES; WORKERS HEALTH AND WELLNESS
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2507-18th-congress-republic,"AN ACT EXPANDING THE COVERAGE OF THE MANDATORY BASIC IMMUNIZATION FOR ALL INFANTS AND CHILDREN UP TO ELEVEN (11) YEARS OF AGE, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 10152, OTHERWISE KNOWN AS THE 'MANDATORY INFANTS AND CHILDREN HEALTH IMMUNIZATION ACT OF 2011'",AMENDING R.A. NO. 10152 (MANDATORY INFANTS AND CHILDREN HEALTH IMMUNIZATION ACT OF 2011),"TOLENTINO, FRANCIS ""TOL"" N.","February 17, 2022",IMMUNIZATIONCHILDREN/CHILD CARE
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2470-18th-congress-republic,"AN ACT AMENDING REPUBLIC ACT NO. 11332 OTHERWISE KNOWN AS ‘AN ACT PROVIDING POLICIES AND PRESCRIBING PROCEDURES ON SURVEILLANCE AND RESPONSE TO NOTIFIABLE DISEASES, EPIDEMICS, AND HEALTH EVENTS OF PUBLIC HEALTH CONCERN, AND APPROPRIATING FUNDS THEREFOR, REPEALING FOR THE PURPOSE ACT NO. 3573, OTHERWISE KNOWN AS THE ‘LAW ON REPORTING OF COMMUNICABLE DISEASES’ AND FOR OTHER PURPOSES",AMENDING REPUBLIC ACT NO. 11332 (PROCEDURES ON SURVEILLANCE AND RESPONSE TO NOTIFIABLE DISEASES),"ZUBIRI, JUAN MIGUEL ""MIGZ"" F.","April 1, 2022",COMMUNICABLE DISEASES; EPIDEMIC
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2506-18th-congress-republic,"AN ACT INCREASING THE SOCIAL PENSION OF INDIGENT SENIOR CITIZENS AND APPROPRIATING FUNDS THEREFOR, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 7432 ENTITLED, AN ACT TO MAXIMIZE THE CONTRIBUTION OF SENIOR CITIZENS TO NATION BUILDING, GRANT BENEFITS AND SPECIAL PRIVILEGES AND FOR OTHER PURPOSES, AS AMENDED, AND FOR OTHER PURPOSES",SOCIAL PENSION OF INDIGENT SENIOR CITIZENS,"POE, GRACE","February 2, 2022",SENIOR CITIZEN/ELDERLY; PENSION
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2494-18th-congress-republic,"AN ACT STRENGTHENING THE FINANCING SYSTEM FOR AGRICULTURE, FISHERIES, AND RURAL DEVELOPMENT IN THE PHILIPPINES, REPEALING FOR THE PURPOSE REPUBLIC ACT NO. 10000 OR THE AGRI-AGRA REFORM CREDIT ACT OF 2009","THE AGRICULTURE, FISHERIES AND RURAL DEVELOPMENT FINANCING ENHANCEMENT ACT OF 2022","MARCOS, IMEE R.","January 25, 2022",AGRI-AGRA REFORM CREDIT (R.A. NO. 10000)
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2476-18th-congress-republic,"AN ACT STANDARDIZING THE RETIREMENT BENEFITS OF JUSTICES, JUDGES, AND JUDICIARY OFFICIALS CONFERRED WITH JUDICIAL RANK, SALARY AND PRIVILEGES, AND APPROPRIATING FUNDS THEREFOR, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 910, AS AMENDED","STANDARDIZING THE RETIREMENT BENEFITS OF JUSTICES, JUDGES, AND JUDICIARY OFFICIALS","ANGARA, SONNY","January 17, 2022","JUSTICES, JUDGES, AND JUDICIARY OFFICIALS; BENEFITS AND INCENTIVES"
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2508-18th-congress-republic,"AN ACT AMENDING SECTION 5 OF REPUBLIC ACT NO. 4726 OTHERWISE KNOWN AS 'THE CONDOMINIUM ACT', AND FOR OTHER PURPOSES",AMENDING SEC. 5 OF R.A. NO. 4726 (THE CONDOMINIUM ACT),"MARCOS, IMEE R.","February 3, 2022",CONDOMINIUM/CONDOMINIUM LAW (R.A.NO. 4726)
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2471-18th-congress-republic,"AN ACT INCREASING COMPENSATION OF SOCIAL WORKERS IN GOVERNMENT SERVICES, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 9433, OTHERWISE KNOWN AS THE ‘MAGNA CARTA FOR PUBLIC SOCIAL WORKERS’",INCREASING COMPENSATION OF SOCIAL WORKERS IN  GOVERNMENT SERVICES,"LAPID, MANUEL ""LITO"" M.","May 1, 2022",SOCIAL WORKERS; MAGNA CARTA FOR PUBLIC SOCIAL WORKERS
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2514-18th-congress-republic,"AN ACT PROHIBITING DISCRIMINATION ON THE BASIS OF AGE, INDIGENOUS, RACIAL OR ETHNIC ORIGIN, RELIGIOUS BELIEF OR ACTIVITY, POLITICAL INCLINATION OR CONVICTION, SOCIAL CLASS, SEX, GENDER, SEXUAL ORIENTATION, SEX CHARACTERISTICS, GENDER IDENTITY, GENDER EXPRESSION, MARITAL OR RELATIONSHIP STATUS, DISABILITY, HIV STATUS, PROFESSION OR OCCUPATION, HEALTH STATUS OR MEDICAL HISTORY, LANGUAGE, PHYSICAL FEATURES, AND OTHER STATUS, AND PROVIDING PENALTIES THERFOR",COMPREHENSIVE ANTI-DISCRIMINATION ACT,"ANGARA, SONNY","April 19, 2022",ANTI-DISCRIMINATION; AGE DISCRIMINATION; RELIGION/BELIEFS; ETHNIC; GENDER DISCRIMINATION
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2497-18th-congress-republic,"AN ACT PROMOTING, PROTECTING AND UPHOLDING THE RIGHTS OF TEACHING PERSONNEL BY INSTITUTIONALIZING A REVISED MAGNA CARTA OF PUBLIC SCHOOL TEACHERS, REPEALING FOR THE  PURPOSE REPUBLIC ACT NO. 4670, OTHERWISE KNOWN AS THE 'MAGNA CARTA FOR PUBLIC SCHOOL TEACHERS', AND APPROPRIATING FUNDS THEREFOR",REVISED MAGNA CARTA OF PUBLIC SCHOOL TEACHERS,"DE LIMA, LEILA M.","January 27, 2022",REVISED MAGNA CARTA OF PUBLIC SCHOOL TEACHERS
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2477-18th-congress-republic,AN ACT INSTITUTIONALIZING SUPPORT MECHANISMS FOR PUBLIC SCHOOL TEACHERS AND SCHOOL PERSONNEL IN MATTERS OF STUDENT DISCIPLINE AND MECHANISMS FOR CLASSROOM MANAGEMENT AND PROVIDING FOR THEIR PROTECTION IN CASES RELATED THERETO,CLASSROOM MANAGEMENT SUPPORT AND PROTECTION FOR TEACHERS ACT,"DE LIMA, LEILA M.","January 17, 2022",Public school teachers; CLASSROOM
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2509-18th-congress-republic,"AN ACT PROVIDING ADDITIONAL TAX INCENTIVES ON GIFTS AND DONATIONS TO ACCREDITED FARMERS AND FISHERFOLK ENTERPRISES UNDER THE FARMERS AND FISHERFOLK ENTERPRISE DEVELOPMENT PROGRAM, AMENDING FOR THE PURPOSE REPUBLIC ACT NO. 11321, OTHERWISE KNOWN AS THE 'SAGIP SAKA ACT'",AMENDING R.A. NO. 11321 (SAGIP SAKA ACT),"PANGILINAN, FRANCIS ""KIKO"" N.","July 3, 2022",SAGIP SAKA ACTTAX INCENTIVES; FARMERS
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2480-18th-congress-republic,"AN ACT STRENGTHENING THE PRACTICE OF ARCHITECTURE IN THE PHILIPPINES, AMENDING FOR THE PURPOSE CERTAIN PROVISIONS OF REPUBLIC ACT NO. 9266, OTHERWISE KNOWN AS THE 'ÄRCHITECTURE ACT OF 2004', AND FOR OTHER PURPOSES",AMENDING R.A. NO. 9266 (ÄRCHITECTURE ACT OF 2004),"GATCHALIAN, WIN","January 24, 2022",ARCHITECTURE
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2519-18th-congress-republic,"AN ACT AMENDING REPUBLIC ACT NO. 11697 OTHERWISE KNOWN AS THE ELECTRIC VEHICLE INDUSTRY DEVELOPMENT ACT, AND FOR OTHER PURPOSES",ELECTRIC VEHICLE INDUSTRY DEVELOPMENT ACT,"MARCOS, IMEE R.","May 17, 2022",E-VEHICLE (ELECTRONIC VEHICLES)
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2498-18th-congress-republic,AN ACT PROVIDING FOR THE MAGNA CARTA OF BARANGAY HEALTH WORKERS,MAGNA CARTA OF BARANGAY HEALTH WORKERS,"LACSON, PANFILO M.","January 31, 2022",MAGNA CARTA OF BARANGAY HEALTH WORKERS
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2478-18th-congress-republic,AN ACT APPROPRIATING THE AMOUNT OF TWENTY BILLION PESOS FOR THE REHABILITATION OF THE AFFECTED PROVINCES DUE TO THE DAMAGES CAUSED BY TYPHOON ODETTE,THE PAGLAUM FUND OF 2022,"ZUBIRI, JUAN MIGUEL ""MIGZ"" F.","January 17, 2022",APPROPRIATIONS/SUPPLEMENTAL APPROPRIATIONS; REHABILITATION/REHABILITATION FUND
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2510-18th-congress-republic,"AN ACT REMOVING AS ABSOLUTORY CAUSE THE SUBSEQUENT MARRIAGE OF THE OFFENDED PARTY TO THE OFFENDER IN CASES OF RAPE, THEREBY EXTINGUISHING CRIMINAL LIABILITY, AMENDING FOR THIS PURPOSE ARTICLE 344 AND REPEALING ARTICLE 266-C OF ACT NO. 3815, OTHERWISE KNOWN AS THE REVISED PENAL CODE, AS AMENDED, AND FOR OTHER PURPOSES","ABSOLUTORY CAUSE, MARRIAGE  (REVISED PENAL CODE)","MARCOS, IMEE R.","August 3, 2022",REVISED PENAL CODE (R.A. NO. 3815); rape
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2491-18th-congress-republic,"AN ACT INSTITUTIONALIZING THE 1989 UNIVERSITY OF THE PHILIPPINES  - DEPARTMENT OF NATIONAL DEFENSE ACCORD, AMENDING FOR THIS PURPOSE REPUBLIC ACT NO. 9500. OTHERWISE KNOWN AS THE UNIVERSITY OF THE PHILIPPINES, CHARTER OF 2008, AND FOR OTHER PURPOSES",U.P.-DEPARTMENT OF NATIONAL DEFENSE ACCORD,"VILLANUEVA, JOEL","January 25, 2022",University of the Philippines (U.P.); NATIONAL DEFENSE UNIVERSITY OF THE PHILIPPINES
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2520-18th-congress-republic,"AN ACT EXEMPTING FROM INCOME TAXATION THE HONORARIA, ALLOWANCES, AND OTHER FINANCIAL BENEFITS OF PERSONS RENDERING SERVICE DURING AN ELECTION PERIOD, AMENDING FOR THE PURPOSE SECTION 32(B)(7) OF THE NATIONAL INTERNAL REVENUE CODE OF 1997, AS AMENDED",TAX EXEMPTION ON ELECTION HONORARIA AND ALLOWANCES OF POLL WORKERS/TEACHERS,"BINAY, MARIA LOURDES NANCY S.","May 23, 2022",TAX EXEMPTION; NATIONAL INTERNAL REVENUE CODE (NIRC)
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2499-18th-congress-republic,"AN ACT GRANTING FILIPINO CITIZENSHIP TO KYLE JENNERMANN, WITH ALL THE RIGHTS, PRIVILEGES AND PREROGATIVES APPURTENANT THERETO",PHILIPPINE CITIZENSHIP TO KYLE JENNERMANN,"VILLANUEVA, JOEL","January 31, 2022",CITIZENSHIP
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2481-18th-congress-republic,"AN ACT CREATING THE 'COUNCIL FOR THE BUILT ENVIRONMENT,' APPROPRIATING FUNDS THEREFOR, AND FOR OTHER PURPOSES",COUNCIL FOR THE BUILT ENVIRONMENT ACT OF 2022,"GATCHALIAN, WIN","January 24, 2022",BUILT ENVIRONMENT
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2511-18th-congress-republic,"AN ACT AMENDING REPUBLIC ACT NO. 11036 OTHERWISE KNOWN AS THE 'MENTAL HEALTH ACT,' AND FOR OTHER PURPOSES",AMENDING MENTAL HEALTH ACT,"MARCOS, IMEE R.","March 23, 2022",MENTAL HEALTH; HEALTH FACILITIES
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2492-18th-congress-republic,"AN ACT STRENGTHENING THE COMMISSION ON HIGHER EDUCATION, REPEALING FOR THE PURPOSE REPUBLIC ACT NO. 7722, OTHERWISE KNOWN AS THE 'HIGHER EDUCATON ACT OF 1994', AND FOR OTHER PURPOSE",REVISED HIGHER EDUCATION ACT OF 2022,"VILLANUEVA, JOEL","January 25, 2022",HIGHER EDUCATION ACT
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2521-18th-congress-republic,AN ACT PROVIDING FOR THE NEW OMNIBUS ELECTION CODE OF 2022,NEW OMNIBUS ELECTION CODE OF 2022,"MARCOS, IMEE R.","May 23, 2022",NEW OMNIBUS ELECTION CODE
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2500-18th-congress-republic,"AN ACT MODERNIZING THE BUREAU OF IMMIGRATION BY DEFINING ITS POWERS AND FUNCTIONS, EXPANDING, RATIONALIZING AND FURTHER PROFESSIONALIZING ITS ORGANIZATION, UPGRADING THE COMPENSATION AND BENEFITS OF ITS OFFICIALS AND EMPLOYEES, AND APPROPRIATING FUNDS THEREFOR",BUREAU OF IMMIGRATION MODERNIZATION ACT,"ZUBIRI, JUAN MIGUEL ""MIGZ"" F.","January 31, 2022",BUREAU OF IMMIGRATION MODERNIZATION ACT
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2493-18th-congress-republic,"AN ACT REGULATING THE USE AND OTHER ACTIVITIES RELATED TO VINTAGE AUTOMOBILES AND OTHER HISTORICAL, CLASSIC, OR COLLECTOR MOTOR VEHICLES, AND PROVIDING FOR THEIR EXEMPTION FROM THE STANDARDS AND RESTRICTIONS SET BY LAWS, AND REGULATIONS ISSUED AFTER THE DATE OF THEIR MANUFACTURE",VINTAGE VEHICLE REGULATION ACT,"GATCHALIAN, WIN","January 25, 2022",VINTAGE AUTOMOBILES
220,https://ldr.senate.gov.ph/bills/senate-bill-no-2482-18th-congress-republic,AN ACT INSTITUTING A NATONAL HEALTH PROGRAM TO COMBAT SYSTEMIC LUPUS ERYTHEMATOSUS (SLE) DISEASE AND APPROPRIATING FUNDS THEREFOR,COMPREHENSIVE LUPUS PREVENTION ACT,"BINAY, MARIA LOURDES NANCY S.","January 24, 2022",LUPUS DISEASE
